Date,ES=F
2020-05-20 00:00:00-04:00,2968.5
2020-05-21 00:00:00-04:00,2937.0
2020-05-22 00:00:00-04:00,2953.0
2020-05-26 00:00:00-04:00,2994.5
2020-05-27 00:00:00-04:00,3035.5
2020-05-28 00:00:00-04:00,3038.0
2020-05-29 00:00:00-04:00,3042.0
2020-06-01 00:00:00-04:00,3054.0
2020-06-02 00:00:00-04:00,3077.0
2020-06-03 00:00:00-04:00,3117.75
2020-06-04 00:00:00-04:00,3110.5
2020-06-05 00:00:00-04:00,3186.75
2020-06-08 00:00:00-04:00,3227.5
2020-06-09 00:00:00-04:00,3205.5
2020-06-10 00:00:00-04:00,3186.0
2020-06-11 00:00:00-04:00,3010.25
2020-06-12 00:00:00-04:00,3034.75
2020-06-15 00:00:00-04:00,3073.0
2020-06-16 00:00:00-04:00,3128.75
2020-06-17 00:00:00-04:00,3118.0
2020-06-18 00:00:00-04:00,3109.0
2020-06-19 00:00:00-04:00,3161.260009765625
2020-06-22 00:00:00-04:00,3110.75
2020-06-23 00:00:00-04:00,3118.5
2020-06-24 00:00:00-04:00,3049.0
2020-06-25 00:00:00-04:00,3070.75
2020-06-26 00:00:00-04:00,3007.0
2020-06-29 00:00:00-04:00,3047.75
2020-06-30 00:00:00-04:00,3090.25
2020-07-01 00:00:00-04:00,3103.0
2020-07-02 00:00:00-04:00,3129.0
2020-07-06 00:00:00-04:00,3172.0
2020-07-07 00:00:00-04:00,3136.5
2020-07-08 00:00:00-04:00,3163.5
2020-07-09 00:00:00-04:00,3141.0
2020-07-10 00:00:00-04:00,3178.5
2020-07-13 00:00:00-04:00,3148.25
2020-07-14 00:00:00-04:00,3183.5
2020-07-15 00:00:00-04:00,3219.5
2020-07-16 00:00:00-04:00,3194.5
2020-07-17 00:00:00-04:00,3214.0
2020-07-20 00:00:00-04:00,3245.25
2020-07-21 00:00:00-04:00,3251.25
2020-07-22 00:00:00-04:00,3265.5
2020-07-23 00:00:00-04:00,3227.5
2020-07-24 00:00:00-04:00,3204.0
2020-07-27 00:00:00-04:00,3232.25
2020-07-28 00:00:00-04:00,3213.0
2020-07-29 00:00:00-04:00,3252.5
2020-07-30 00:00:00-04:00,3248.75
2020-07-31 00:00:00-04:00,3263.5
2020-08-03 00:00:00-04:00,3288.5
2020-08-04 00:00:00-04:00,3300.0
2020-08-05 00:00:00-04:00,3316.0
2020-08-06 00:00:00-04:00,3344.25
2020-08-07 00:00:00-04:00,3344.75
2020-08-10 00:00:00-04:00,3352.75
2020-08-11 00:00:00-04:00,3330.0
2020-08-12 00:00:00-04:00,3370.0
2020-08-13 00:00:00-04:00,3367.75
2020-08-14 00:00:00-04:00,3361.5
2020-08-17 00:00:00-04:00,3379.75
2020-08-18 00:00:00-04:00,3387.0
2020-08-19 00:00:00-04:00,3372.75
2020-08-20 00:00:00-04:00,3380.75
2020-08-21 00:00:00-04:00,3392.5
2020-08-24 00:00:00-04:00,3427.5
2020-08-25 00:00:00-04:00,3443.0
2020-08-26 00:00:00-04:00,3480.25
2020-08-27 00:00:00-04:00,3485.25
2020-08-28 00:00:00-04:00,3504.5
2020-08-31 00:00:00-04:00,3499.0
2020-09-01 00:00:00-04:00,3527.0
2020-09-02 00:00:00-04:00,3579.25
2020-09-03 00:00:00-04:00,3461.5
2020-09-04 00:00:00-04:00,3417.5
2020-09-08 00:00:00-04:00,3335.5
2020-09-09 00:00:00-04:00,3400.25
2020-09-10 00:00:00-04:00,3340.5
2020-09-11 00:00:00-04:00,3333.75
2020-09-14 00:00:00-04:00,3382.5
2020-09-15 00:00:00-04:00,3405.25
2020-09-16 00:00:00-04:00,3389.5
2020-09-17 00:00:00-04:00,3361.5
2020-09-18 00:00:00-04:00,3353.60009765625
2020-09-21 00:00:00-04:00,3275.0
2020-09-22 00:00:00-04:00,3299.25
2020-09-23 00:00:00-04:00,3231.25
2020-09-24 00:00:00-04:00,3238.0
2020-09-25 00:00:00-04:00,3287.25
2020-09-28 00:00:00-04:00,3346.0
2020-09-29 00:00:00-04:00,3333.75
2020-09-30 00:00:00-04:00,3352.0
2020-10-01 00:00:00-04:00,3367.75
2020-10-02 00:00:00-04:00,3339.25
2020-10-05 00:00:00-04:00,3393.0
2020-10-06 00:00:00-04:00,3353.25
2020-10-07 00:00:00-04:00,3406.75
2020-10-08 00:00:00-04:00,3437.5
2020-10-09 00:00:00-04:00,3473.25
2020-10-12 00:00:00-04:00,3532.75
2020-10-13 00:00:00-04:00,3504.75
2020-10-14 00:00:00-04:00,3481.0
2020-10-15 00:00:00-04:00,3475.5
2020-10-16 00:00:00-04:00,3462.25
2020-10-19 00:00:00-04:00,3422.75
2020-10-20 00:00:00-04:00,3432.25
2020-10-21 00:00:00-04:00,3432.5
2020-10-22 00:00:00-04:00,3449.25
2020-10-23 00:00:00-04:00,3451.75
2020-10-26 00:00:00-04:00,3393.5
2020-10-27 00:00:00-04:00,3383.0
2020-10-28 00:00:00-04:00,3263.5
2020-10-29 00:00:00-04:00,3302.25
2020-10-30 00:00:00-04:00,3264.75
2020-11-02 00:00:00-05:00,3300.5
2020-11-03 00:00:00-05:00,3361.5
2020-11-04 00:00:00-05:00,3435.0
2020-11-05 00:00:00-05:00,3504.75
2020-11-06 00:00:00-05:00,3500.75
2020-11-09 00:00:00-05:00,3544.0
2020-11-10 00:00:00-05:00,3541.0
2020-11-11 00:00:00-05:00,3568.0
2020-11-12 00:00:00-05:00,3532.5
2020-11-13 00:00:00-05:00,3582.0
2020-11-16 00:00:00-05:00,3623.0
2020-11-17 00:00:00-05:00,3606.75
2020-11-18 00:00:00-05:00,3565.0
2020-11-19 00:00:00-05:00,3580.0
2020-11-20 00:00:00-05:00,3554.25
2020-11-23 00:00:00-05:00,3576.0
2020-11-24 00:00:00-05:00,3632.75
2020-11-25 00:00:00-05:00,3627.25
2020-11-27 00:00:00-05:00,3636.5
2020-11-30 00:00:00-05:00,3623.25
2020-12-01 00:00:00-05:00,3660.5
2020-12-02 00:00:00-05:00,3667.25
2020-12-03 00:00:00-05:00,3664.5
2020-12-04 00:00:00-05:00,3698.0
2020-12-07 00:00:00-05:00,3690.75
2020-12-08 00:00:00-05:00,3702.0
2020-12-09 00:00:00-05:00,3672.5
2020-12-10 00:00:00-05:00,3668.5
2020-12-11 00:00:00-05:00,3661.25
2020-12-14 00:00:00-05:00,3646.5
2020-12-15 00:00:00-05:00,3694.5
2020-12-16 00:00:00-05:00,3700.75
2020-12-17 00:00:00-05:00,3721.25
2020-12-18 00:00:00-05:00,3726.25
2020-12-21 00:00:00-05:00,3685.75
2020-12-22 00:00:00-05:00,3677.25
2020-12-23 00:00:00-05:00,3681.5
2020-12-24 00:00:00-05:00,3695.0
2020-12-28 00:00:00-05:00,3727.5
2020-12-29 00:00:00-05:00,3720.0
2020-12-30 00:00:00-05:00,3724.25
2020-12-31 00:00:00-05:00,3748.75
2021-01-04 00:00:00-05:00,3692.25
2021-01-05 00:00:00-05:00,3718.25
2021-01-06 00:00:00-05:00,3740.5
2021-01-07 00:00:00-05:00,3795.5
2021-01-08 00:00:00-05:00,3817.5
2021-01-11 00:00:00-05:00,3792.0
2021-01-12 00:00:00-05:00,3794.5
2021-01-13 00:00:00-05:00,3803.75
2021-01-14 00:00:00-05:00,3791.25
2021-01-15 00:00:00-05:00,3762.25
2021-01-19 00:00:00-05:00,3790.5
2021-01-20 00:00:00-05:00,3845.0
2021-01-21 00:00:00-05:00,3846.0
2021-01-22 00:00:00-05:00,3834.25
2021-01-25 00:00:00-05:00,3848.5
2021-01-26 00:00:00-05:00,3842.5
2021-01-27 00:00:00-05:00,3744.25
2021-01-28 00:00:00-05:00,3779.25
2021-01-29 00:00:00-05:00,3705.25
2021-02-01 00:00:00-05:00,3765.75
2021-02-02 00:00:00-05:00,3818.25
2021-02-03 00:00:00-05:00,3823.5
2021-02-04 00:00:00-05:00,3864.5
2021-02-05 00:00:00-05:00,3880.25
2021-02-08 00:00:00-05:00,3908.0
2021-02-09 00:00:00-05:00,3905.5
2021-02-10 00:00:00-05:00,3903.0
2021-02-11 00:00:00-05:00,3912.0
2021-02-12 00:00:00-05:00,3931.0
2021-02-16 00:00:00-05:00,3927.75
2021-02-17 00:00:00-05:00,3928.0
2021-02-18 00:00:00-05:00,3909.5
2021-02-19 00:00:00-05:00,3903.0
2021-02-22 00:00:00-05:00,3873.5
2021-02-23 00:00:00-05:00,3878.0
2021-02-24 00:00:00-05:00,3922.5
2021-02-25 00:00:00-05:00,3828.0
2021-02-26 00:00:00-05:00,3809.25
2021-03-01 00:00:00-05:00,3898.75
2021-03-02 00:00:00-05:00,3867.5
2021-03-03 00:00:00-05:00,3816.75
2021-03-04 00:00:00-05:00,3765.5
2021-03-05 00:00:00-05:00,3839.0
2021-03-08 00:00:00-05:00,3819.25
2021-03-09 00:00:00-05:00,3873.25
2021-03-10 00:00:00-05:00,3896.5
2021-03-11 00:00:00-05:00,3936.75
2021-03-12 00:00:00-05:00,3942.25
2021-03-15 00:00:00-04:00,3967.5
2021-03-16 00:00:00-04:00,3962.5
2021-03-17 00:00:00-04:00,3974.0
2021-03-18 00:00:00-04:00,3916.5
2021-03-19 00:00:00-04:00,3912.6201171875
2021-03-22 00:00:00-04:00,3930.0
2021-03-23 00:00:00-04:00,3899.75
2021-03-24 00:00:00-04:00,3880.75
2021-03-25 00:00:00-04:00,3900.5
2021-03-26 00:00:00-04:00,3964.75
2021-03-29 00:00:00-04:00,3959.0
2021-03-30 00:00:00-04:00,3947.75
2021-03-31 00:00:00-04:00,3967.5
2021-04-01 00:00:00-04:00,4010.0
2021-04-05 00:00:00-04:00,4067.75
2021-04-06 00:00:00-04:00,4064.0
2021-04-07 00:00:00-04:00,4070.0
2021-04-08 00:00:00-04:00,4089.0
2021-04-09 00:00:00-04:00,4119.5
2021-04-12 00:00:00-04:00,4120.25
2021-04-13 00:00:00-04:00,4132.75
2021-04-14 00:00:00-04:00,4118.0
2021-04-15 00:00:00-04:00,4162.5
2021-04-16 00:00:00-04:00,4176.25
2021-04-19 00:00:00-04:00,4155.5
2021-04-20 00:00:00-04:00,4126.5
2021-04-21 00:00:00-04:00,4164.75
2021-04-22 00:00:00-04:00,4127.75
2021-04-23 00:00:00-04:00,4171.5
2021-04-26 00:00:00-04:00,4179.5
2021-04-27 00:00:00-04:00,4179.0
2021-04-28 00:00:00-04:00,4176.25
2021-04-29 00:00:00-04:00,4203.5
2021-04-30 00:00:00-04:00,4174.5
2021-05-03 00:00:00-04:00,4185.75
2021-05-04 00:00:00-04:00,4158.25
2021-05-05 00:00:00-04:00,4160.0
2021-05-06 00:00:00-04:00,4194.25
2021-05-07 00:00:00-04:00,4225.25
2021-05-10 00:00:00-04:00,4183.5
2021-05-11 00:00:00-04:00,4146.25
2021-05-12 00:00:00-04:00,4058.75
2021-05-13 00:00:00-04:00,4107.0
2021-05-14 00:00:00-04:00,4169.0
2021-05-17 00:00:00-04:00,4157.75
2021-05-18 00:00:00-04:00,4123.0
2021-05-19 00:00:00-04:00,4111.5
2021-05-20 00:00:00-04:00,4154.25
2021-05-21 00:00:00-04:00,4151.75
2021-05-24 00:00:00-04:00,4193.75
2021-05-25 00:00:00-04:00,4185.5
2021-05-26 00:00:00-04:00,4193.0
2021-05-27 00:00:00-04:00,4199.0
2021-05-28 00:00:00-04:00,4202.5
2021-06-01 00:00:00-04:00,4198.5
2021-06-02 00:00:00-04:00,4206.25
2021-06-03 00:00:00-04:00,4191.25
2021-06-04 00:00:00-04:00,4228.25
2021-06-07 00:00:00-04:00,4225.5
2021-06-08 00:00:00-04:00,4225.75
2021-06-09 00:00:00-04:00,4218.5
2021-06-10 00:00:00-04:00,4238.0
2021-06-11 00:00:00-04:00,4245.75
2021-06-14 00:00:00-04:00,4254.75
2021-06-15 00:00:00-04:00,4246.5
2021-06-16 00:00:00-04:00,4223.0
2021-06-17 00:00:00-04:00,4222.25
2021-06-18 00:00:00-04:00,4187.25
2021-06-21 00:00:00-04:00,4213.75
2021-06-22 00:00:00-04:00,4236.25
2021-06-23 00:00:00-04:00,4231.5
2021-06-24 00:00:00-04:00,4256.0
2021-06-25 00:00:00-04:00,4271.25
2021-06-28 00:00:00-04:00,4280.5
2021-06-29 00:00:00-04:00,4282.0
2021-06-30 00:00:00-04:00,4288.5
2021-07-01 00:00:00-04:00,4310.75
2021-07-02 00:00:00-04:00,4342.75
2021-07-06 00:00:00-04:00,4334.0
2021-07-07 00:00:00-04:00,4349.75
2021-07-08 00:00:00-04:00,4313.0
2021-07-09 00:00:00-04:00,4360.0
2021-07-12 00:00:00-04:00,4376.5
2021-07-13 00:00:00-04:00,4361.25
2021-07-14 00:00:00-04:00,4367.75
2021-07-15 00:00:00-04:00,4352.0
2021-07-16 00:00:00-04:00,4318.5
2021-07-19 00:00:00-04:00,4251.25
2021-07-20 00:00:00-04:00,4315.5
2021-07-21 00:00:00-04:00,4350.5
2021-07-22 00:00:00-04:00,4359.5
2021-07-23 00:00:00-04:00,4403.0
2021-07-26 00:00:00-04:00,4414.25
2021-07-27 00:00:00-04:00,4394.5
2021-07-28 00:00:00-04:00,4393.75
2021-07-29 00:00:00-04:00,4411.75
2021-07-30 00:00:00-04:00,4389.5
2021-08-02 00:00:00-04:00,4379.75
2021-08-03 00:00:00-04:00,4415.0
2021-08-04 00:00:00-04:00,4394.75
2021-08-05 00:00:00-04:00,4421.5
2021-08-06 00:00:00-04:00,4429.5
2021-08-09 00:00:00-04:00,4425.75
2021-08-10 00:00:00-04:00,4430.0
2021-08-11 00:00:00-04:00,4440.5
2021-08-12 00:00:00-04:00,4454.5
2021-08-13 00:00:00-04:00,4462.5
2021-08-16 00:00:00-04:00,4474.0
2021-08-17 00:00:00-04:00,4443.5
2021-08-18 00:00:00-04:00,4394.5
2021-08-19 00:00:00-04:00,4401.5
2021-08-20 00:00:00-04:00,4437.0
2021-08-23 00:00:00-04:00,4475.5
2021-08-24 00:00:00-04:00,4482.5
2021-08-25 00:00:00-04:00,4493.0
2021-08-26 00:00:00-04:00,4466.5
2021-08-27 00:00:00-04:00,4505.5
2021-08-30 00:00:00-04:00,4525.25
2021-08-31 00:00:00-04:00,4520.5
2021-09-01 00:00:00-04:00,4521.25
2021-09-02 00:00:00-04:00,4535.25
2021-09-03 00:00:00-04:00,4534.5
2021-09-07 00:00:00-04:00,4519.25
2021-09-08 00:00:00-04:00,4512.5
2021-09-09 00:00:00-04:00,4492.25
2021-09-10 00:00:00-04:00,4458.25
2021-09-13 00:00:00-04:00,4469.0
2021-09-14 00:00:00-04:00,4444.5
2021-09-15 00:00:00-04:00,4481.75
2021-09-16 00:00:00-04:00,4474.25
2021-09-17 00:00:00-04:00,4464.330078125
2021-09-20 00:00:00-04:00,4348.25
2021-09-21 00:00:00-04:00,4343.25
2021-09-22 00:00:00-04:00,4384.0
2021-09-23 00:00:00-04:00,4438.0
2021-09-24 00:00:00-04:00,4445.75
2021-09-27 00:00:00-04:00,4433.0
2021-09-28 00:00:00-04:00,4343.5
2021-09-29 00:00:00-04:00,4349.75
2021-09-30 00:00:00-04:00,4297.75
2021-10-01 00:00:00-04:00,4343.75
2021-10-04 00:00:00-04:00,4291.25
2021-10-05 00:00:00-04:00,4334.0
2021-10-06 00:00:00-04:00,4354.0
2021-10-07 00:00:00-04:00,4390.0
2021-10-08 00:00:00-04:00,4382.25
2021-10-11 00:00:00-04:00,4351.0
2021-10-12 00:00:00-04:00,4340.75
2021-10-13 00:00:00-04:00,4355.0
2021-10-14 00:00:00-04:00,4429.0
2021-10-15 00:00:00-04:00,4462.5
2021-10-18 00:00:00-04:00,4477.5
2021-10-19 00:00:00-04:00,4511.25
2021-10-20 00:00:00-04:00,4528.0
2021-10-21 00:00:00-04:00,4541.75
2021-10-22 00:00:00-04:00,4536.5
2021-10-25 00:00:00-04:00,4558.0
2021-10-26 00:00:00-04:00,4565.25
2021-10-27 00:00:00-04:00,4544.5
2021-10-28 00:00:00-04:00,4587.5
2021-10-29 00:00:00-04:00,4597.0
2021-11-01 00:00:00-04:00,4605.75
2021-11-02 00:00:00-04:00,4623.5
2021-11-03 00:00:00-04:00,4652.25
2021-11-04 00:00:00-04:00,4673.25
2021-11-05 00:00:00-04:00,4690.25
2021-11-08 00:00:00-05:00,4694.0
2021-11-09 00:00:00-05:00,4678.25
2021-11-10 00:00:00-05:00,4642.0
2021-11-11 00:00:00-05:00,4643.0
2021-11-12 00:00:00-05:00,4678.25
2021-11-15 00:00:00-05:00,4679.0
2021-11-16 00:00:00-05:00,4696.0
2021-11-17 00:00:00-05:00,4686.25
2021-11-18 00:00:00-05:00,4701.5
2021-11-19 00:00:00-05:00,4694.5
2021-11-22 00:00:00-05:00,4679.75
2021-11-23 00:00:00-05:00,4688.5
2021-11-24 00:00:00-05:00,4699.0
2021-11-26 00:00:00-05:00,4595.75
2021-11-29 00:00:00-05:00,4651.0
2021-11-30 00:00:00-05:00,4566.25
2021-12-01 00:00:00-05:00,4508.5
2021-12-02 00:00:00-05:00,4575.75
2021-12-03 00:00:00-05:00,4537.5
2021-12-06 00:00:00-05:00,4590.0
2021-12-07 00:00:00-05:00,4685.0
2021-12-08 00:00:00-05:00,4699.0
2021-12-09 00:00:00-05:00,4667.0
2021-12-10 00:00:00-05:00,4711.0
2021-12-13 00:00:00-05:00,4668.75
2021-12-14 00:00:00-05:00,4637.0
2021-12-15 00:00:00-05:00,4709.5
2021-12-16 00:00:00-05:00,4668.75
2021-12-17 00:00:00-05:00,4636.4599609375
2021-12-20 00:00:00-05:00,4558.5
2021-12-21 00:00:00-05:00,4640.75
2021-12-22 00:00:00-05:00,4686.0
2021-12-23 00:00:00-05:00,4715.75
2021-12-27 00:00:00-05:00,4782.25
2021-12-28 00:00:00-05:00,4778.5
2021-12-29 00:00:00-05:00,4784.5
2021-12-30 00:00:00-05:00,4772.25
2021-12-31 00:00:00-05:00,4758.5
2022-01-03 00:00:00-05:00,4786.0
2022-01-04 00:00:00-05:00,4784.25
2022-01-05 00:00:00-05:00,4692.5
2022-01-06 00:00:00-05:00,4687.5
2022-01-07 00:00:00-05:00,4667.75
2022-01-10 00:00:00-05:00,4662.25
2022-01-11 00:00:00-05:00,4705.0
2022-01-12 00:00:00-05:00,4716.25
2022-01-13 00:00:00-05:00,4652.0
2022-01-14 00:00:00-05:00,4654.75
2022-01-18 00:00:00-05:00,4571.25
2022-01-19 00:00:00-05:00,4524.25
2022-01-20 00:00:00-05:00,4474.75
2022-01-21 00:00:00-05:00,4390.0
2022-01-24 00:00:00-05:00,4403.75
2022-01-25 00:00:00-05:00,4349.0
2022-01-26 00:00:00-05:00,4341.5
2022-01-27 00:00:00-05:00,4317.75
2022-01-28 00:00:00-05:00,4423.25
2022-01-31 00:00:00-05:00,4504.25
2022-02-01 00:00:00-05:00,4535.0
2022-02-02 00:00:00-05:00,4577.25
2022-02-03 00:00:00-05:00,4469.0
2022-02-04 00:00:00-05:00,4492.5
2022-02-07 00:00:00-05:00,4475.75
2022-02-08 00:00:00-05:00,4512.5
2022-02-09 00:00:00-05:00,4577.75
2022-02-10 00:00:00-05:00,4497.5
2022-02-11 00:00:00-05:00,4409.5
2022-02-14 00:00:00-05:00,4394.0
2022-02-15 00:00:00-05:00,4464.5
2022-02-16 00:00:00-05:00,4470.0
2022-02-17 00:00:00-05:00,4374.5
2022-02-18 00:00:00-05:00,4343.5
2022-02-22 00:00:00-05:00,4300.0
2022-02-23 00:00:00-05:00,4222.0
2022-02-24 00:00:00-05:00,4284.0
2022-02-25 00:00:00-05:00,4380.0
2022-02-28 00:00:00-05:00,4368.0
2022-03-01 00:00:00-05:00,4303.75
2022-03-02 00:00:00-05:00,4381.75
2022-03-03 00:00:00-05:00,4359.25
2022-03-04 00:00:00-05:00,4327.25
2022-03-07 00:00:00-05:00,4198.5
2022-03-08 00:00:00-05:00,4168.75
2022-03-09 00:00:00-05:00,4275.25
2022-03-10 00:00:00-05:00,4257.25
2022-03-11 00:00:00-05:00,4201.5
2022-03-14 00:00:00-04:00,4172.0
2022-03-15 00:00:00-04:00,4262.0
2022-03-16 00:00:00-04:00,4358.0
2022-03-17 00:00:00-04:00,4410.25
2022-03-18 00:00:00-04:00,4409.35009765625
2022-03-21 00:00:00-04:00,4452.25
2022-03-22 00:00:00-04:00,4505.0
2022-03-23 00:00:00-04:00,4447.5
2022-03-24 00:00:00-04:00,4512.5
2022-03-25 00:00:00-04:00,4536.5
2022-03-28 00:00:00-04:00,4568.0
2022-03-29 00:00:00-04:00,4625.5
2022-03-30 00:00:00-04:00,4596.0
2022-03-31 00:00:00-04:00,4530.75
2022-04-01 00:00:00-04:00,4539.25
2022-04-04 00:00:00-04:00,4577.75
2022-04-05 00:00:00-04:00,4520.25
2022-04-06 00:00:00-04:00,4475.75
2022-04-07 00:00:00-04:00,4496.25
2022-04-08 00:00:00-04:00,4483.5
2022-04-11 00:00:00-04:00,4409.0
2022-04-12 00:00:00-04:00,4393.0
2022-04-13 00:00:00-04:00,4442.25
2022-04-14 00:00:00-04:00,4387.5
2022-04-18 00:00:00-04:00,4386.75
2022-04-19 00:00:00-04:00,4459.25
2022-04-20 00:00:00-04:00,4455.5
2022-04-21 00:00:00-04:00,4390.5
2022-04-22 00:00:00-04:00,4267.25
2022-04-25 00:00:00-04:00,4292.75
2022-04-26 00:00:00-04:00,4170.5
2022-04-27 00:00:00-04:00,4180.25
2022-04-28 00:00:00-04:00,4283.5
2022-04-29 00:00:00-04:00,4127.5
2022-05-02 00:00:00-04:00,4151.0
2022-05-03 00:00:00-04:00,4169.25
2022-05-04 00:00:00-04:00,4295.25
2022-05-05 00:00:00-04:00,4143.25
2022-05-06 00:00:00-04:00,4119.5
2022-05-09 00:00:00-04:00,3987.5
2022-05-10 00:00:00-04:00,3996.75
2022-05-11 00:00:00-04:00,3930.25
2022-05-12 00:00:00-04:00,3927.25
2022-05-13 00:00:00-04:00,4019.75
2022-05-16 00:00:00-04:00,4004.75
2022-05-17 00:00:00-04:00,4084.75
2022-05-18 00:00:00-04:00,3922.75
2022-05-19 00:00:00-04:00,3897.75
2022-05-20 00:00:00-04:00,3899.5
2022-05-23 00:00:00-04:00,3971.75
2022-05-24 00:00:00-04:00,3940.5
2022-05-25 00:00:00-04:00,3976.75
2022-05-26 00:00:00-04:00,4055.75
2022-05-27 00:00:00-04:00,4155.75
2022-05-31 00:00:00-04:00,4131.25
2022-06-01 00:00:00-04:00,4099.0
2022-06-02 00:00:00-04:00,4175.25
2022-06-03 00:00:00-04:00,4107.0
2022-06-06 00:00:00-04:00,4120.5
2022-06-07 00:00:00-04:00,4158.75
2022-06-08 00:00:00-04:00,4114.0
2022-06-09 00:00:00-04:00,4016.25
2022-06-10 00:00:00-04:00,3899.0
2022-06-13 00:00:00-04:00,3750.5
2022-06-14 00:00:00-04:00,3736.75
2022-06-15 00:00:00-04:00,3789.25
2022-06-16 00:00:00-04:00,3668.25
2022-06-17 00:00:00-04:00,3663.760009765625
2022-06-21 00:00:00-04:00,3767.75
2022-06-22 00:00:00-04:00,3762.75
2022-06-23 00:00:00-04:00,3799.75
2022-06-24 00:00:00-04:00,3916.25
2022-06-27 00:00:00-04:00,3903.75
2022-06-28 00:00:00-04:00,3825.5
2022-06-29 00:00:00-04:00,3821.25
2022-06-30 00:00:00-04:00,3789.5
2022-07-01 00:00:00-04:00,3827.25
2022-07-05 00:00:00-04:00,3834.0
2022-07-06 00:00:00-04:00,3848.25
2022-07-07 00:00:00-04:00,3905.0
2022-07-08 00:00:00-04:00,3901.25
2022-07-11 00:00:00-04:00,3856.75
2022-07-12 00:00:00-04:00,3823.75
2022-07-13 00:00:00-04:00,3804.5
2022-07-14 00:00:00-04:00,3793.25
2022-07-15 00:00:00-04:00,3865.0
2022-07-18 00:00:00-04:00,3833.75
2022-07-19 00:00:00-04:00,3937.5
2022-07-20 00:00:00-04:00,3962.5
2022-07-21 00:00:00-04:00,4001.25
2022-07-22 00:00:00-04:00,3965.0
2022-07-25 00:00:00-04:00,3970.0
2022-07-26 00:00:00-04:00,3923.25
2022-07-27 00:00:00-04:00,4024.5
2022-07-28 00:00:00-04:00,4073.5
2022-07-29 00:00:00-04:00,4133.5
2022-08-01 00:00:00-04:00,4120.5
2022-08-02 00:00:00-04:00,4093.75
2022-08-03 00:00:00-04:00,4156.25
2022-08-04 00:00:00-04:00,4152.25
2022-08-05 00:00:00-04:00,4146.75
2022-08-08 00:00:00-04:00,4141.75
2022-08-09 00:00:00-04:00,4124.5
2022-08-10 00:00:00-04:00,4210.0
2022-08-11 00:00:00-04:00,4209.75
2022-08-12 00:00:00-04:00,4281.0
2022-08-15 00:00:00-04:00,4298.25
2022-08-16 00:00:00-04:00,4307.75
2022-08-17 00:00:00-04:00,4276.75
2022-08-18 00:00:00-04:00,4286.5
2022-08-19 00:00:00-04:00,4231.5
2022-08-22 00:00:00-04:00,4141.25
2022-08-23 00:00:00-04:00,4130.5
2022-08-24 00:00:00-04:00,4142.75
2022-08-25 00:00:00-04:00,4201.0
2022-08-26 00:00:00-04:00,4059.5
2022-08-29 00:00:00-04:00,4031.25
2022-08-30 00:00:00-04:00,3987.5
2022-08-31 00:00:00-04:00,3956.5
2022-09-01 00:00:00-04:00,3968.75
2022-09-02 00:00:00-04:00,3924.5
2022-09-06 00:00:00-04:00,3910.5
2022-09-07 00:00:00-04:00,3980.0
2022-09-08 00:00:00-04:00,4005.5
2022-09-09 00:00:00-04:00,4067.25
2022-09-12 00:00:00-04:00,4110.75
2022-09-13 00:00:00-04:00,3931.25
2022-09-14 00:00:00-04:00,3947.5
2022-09-15 00:00:00-04:00,3902.0
2022-09-16 00:00:00-04:00,3871.239990234375
2022-09-19 00:00:00-04:00,3917.25
2022-09-20 00:00:00-04:00,3872.75
2022-09-21 00:00:00-04:00,3806.25
2022-09-22 00:00:00-04:00,3772.0
2022-09-23 00:00:00-04:00,3709.0
2022-09-26 00:00:00-04:00,3670.0
2022-09-27 00:00:00-04:00,3661.0
2022-09-28 00:00:00-04:00,3732.0
2022-09-29 00:00:00-04:00,3654.25
2022-09-30 00:00:00-04:00,3601.5
2022-10-03 00:00:00-04:00,3690.25
2022-10-04 00:00:00-04:00,3803.25
2022-10-05 00:00:00-04:00,3794.0
2022-10-06 00:00:00-04:00,3756.75
2022-10-07 00:00:00-04:00,3653.25
2022-10-10 00:00:00-04:00,3625.25
2022-10-11 00:00:00-04:00,3599.25
2022-10-12 00:00:00-04:00,3588.5
2022-10-13 00:00:00-04:00,3681.75
2022-10-14 00:00:00-04:00,3597.5
2022-10-17 00:00:00-04:00,3689.25
2022-10-18 00:00:00-04:00,3732.75
2022-10-19 00:00:00-04:00,3707.25
2022-10-20 00:00:00-04:00,3675.25
2022-10-21 00:00:00-04:00,3764.0
2022-10-24 00:00:00-04:00,3809.25
2022-10-25 00:00:00-04:00,3870.25
2022-10-26 00:00:00-04:00,3841.0
2022-10-27 00:00:00-04:00,3819.5
2022-10-28 00:00:00-04:00,3911.25
2022-10-31 00:00:00-04:00,3883.0
2022-11-01 00:00:00-04:00,3866.0
2022-11-02 00:00:00-04:00,3768.75
2022-11-03 00:00:00-04:00,3727.75
2022-11-04 00:00:00-04:00,3779.5
2022-11-07 00:00:00-05:00,3815.25
2022-11-08 00:00:00-05:00,3835.25
2022-11-09 00:00:00-05:00,3755.5
2022-11-10 00:00:00-05:00,3961.0
2022-11-11 00:00:00-05:00,4000.25
2022-11-14 00:00:00-05:00,3966.0
2022-11-15 00:00:00-05:00,3999.5
2022-11-16 00:00:00-05:00,3968.5
2022-11-17 00:00:00-05:00,3955.25
2022-11-18 00:00:00-05:00,3974.0
2022-11-21 00:00:00-05:00,3958.0
2022-11-22 00:00:00-05:00,4010.25
