Date,O
2018-04-24 00:00:00-04:00,35.19856262207031
2018-04-25 00:00:00-04:00,35.29106903076172
2018-04-26 00:00:00-04:00,35.84591293334961
2018-04-27 00:00:00-04:00,36.599979400634766
2018-04-30 00:00:00-04:00,36.08557891845703
2018-05-01 00:00:00-04:00,36.56424331665039
2018-05-02 00:00:00-04:00,36.299903869628906
2018-05-03 00:00:00-04:00,36.642818450927734
2018-05-04 00:00:00-04:00,37.34296798706055
2018-05-07 00:00:00-04:00,37.62874984741211
2018-05-08 00:00:00-04:00,37.47871780395508
2018-05-09 00:00:00-04:00,37.77162170410156
2018-05-10 00:00:00-04:00,38.236000061035156
2018-05-11 00:00:00-04:00,37.85734939575195
2018-05-14 00:00:00-04:00,37.70732879638672
2018-05-15 00:00:00-04:00,36.950042724609375
2018-05-16 00:00:00-04:00,37.07863235473633
2018-05-17 00:00:00-04:00,36.950042724609375
2018-05-18 00:00:00-04:00,36.90717697143555
2018-05-21 00:00:00-04:00,37.371543884277344
2018-05-22 00:00:00-04:00,37.35009765625
2018-05-23 00:00:00-04:00,37.85020446777344
2018-05-24 00:00:00-04:00,37.7144775390625
2018-05-25 00:00:00-04:00,37.750186920166016
2018-05-29 00:00:00-04:00,38.093116760253906
2018-05-30 00:00:00-04:00,38.38603591918945
2018-05-31 00:00:00-04:00,38.235389709472656
2018-06-01 00:00:00-04:00,38.048866271972656
2018-06-04 00:00:00-04:00,38.13496017456055
2018-06-05 00:00:00-04:00,38.02019119262695
2018-06-06 00:00:00-04:00,38.2138671875
2018-06-07 00:00:00-04:00,38.2712516784668
2018-06-08 00:00:00-04:00,38.2138671875
2018-06-11 00:00:00-04:00,38.299949645996094
2018-06-12 00:00:00-04:00,38.71601867675781
2018-06-13 00:00:00-04:00,37.589752197265625
2018-06-14 00:00:00-04:00,38.012996673583984
2018-06-15 00:00:00-04:00,37.9986572265625
2018-06-18 00:00:00-04:00,37.94843673706055
2018-06-19 00:00:00-04:00,37.91974639892578
2018-06-20 00:00:00-04:00,38.37167739868164
2018-06-21 00:00:00-04:00,38.39320373535156
2018-06-22 00:00:00-04:00,38.5797119140625
2018-06-25 00:00:00-04:00,38.90969467163086
2018-06-26 00:00:00-04:00,38.988624572753906
2018-06-27 00:00:00-04:00,39.11773681640625
2018-06-28 00:00:00-04:00,38.9527587890625
2018-06-29 00:00:00-04:00,38.743873596191406
2018-07-02 00:00:00-04:00,38.376522064208984
2018-07-03 00:00:00-04:00,39.0031852722168
2018-07-05 00:00:00-04:00,39.73065948486328
2018-07-06 00:00:00-04:00,40.03314971923828
2018-07-09 00:00:00-04:00,39.52897262573242
2018-07-10 00:00:00-04:00,39.95394515991211
2018-07-11 00:00:00-04:00,39.71624755859375
2018-07-12 00:00:00-04:00,39.91792297363281
2018-07-13 00:00:00-04:00,39.72343826293945
2018-07-16 00:00:00-04:00,39.55057144165039
2018-07-17 00:00:00-04:00,39.413726806640625
2018-07-18 00:00:00-04:00,39.59379196166992
2018-07-19 00:00:00-04:00,40.198814392089844
2018-07-20 00:00:00-04:00,39.96834182739258
2018-07-23 00:00:00-04:00,39.95394515991211
2018-07-24 00:00:00-04:00,39.57939529418945
2018-07-25 00:00:00-04:00,40.155616760253906
2018-07-26 00:00:00-04:00,40.16282653808594
2018-07-27 00:00:00-04:00,39.64422607421875
2018-07-30 00:00:00-04:00,39.88191223144531
2018-07-31 00:00:00-04:00,40.33027648925781
2018-08-01 00:00:00-04:00,40.48212814331055
2018-08-02 00:00:00-04:00,41.154659271240234
2018-08-03 00:00:00-04:00,41.70423889160156
2018-08-06 00:00:00-04:00,41.66086959838867
2018-08-07 00:00:00-04:00,41.400535583496094
2018-08-08 00:00:00-04:00,41.328224182128906
2018-08-09 00:00:00-04:00,41.20528793334961
2018-08-10 00:00:00-04:00,40.86538314819336
2018-08-13 00:00:00-04:00,41.017250061035156
2018-08-14 00:00:00-04:00,41.27758026123047
2018-08-15 00:00:00-04:00,41.66086959838867
2018-08-16 00:00:00-04:00,42.0875244140625
2018-08-17 00:00:00-04:00,42.55757522583008
2018-08-20 00:00:00-04:00,42.506954193115234
2018-08-21 00:00:00-04:00,42.376792907714844
2018-08-22 00:00:00-04:00,42.29001998901367
2018-08-23 00:00:00-04:00,42.268314361572266
2018-08-24 00:00:00-04:00,42.376792907714844
2018-08-27 00:00:00-04:00,42.210453033447266
2018-08-28 00:00:00-04:00,42.7166633605957
2018-08-29 00:00:00-04:00,42.31891632080078
2018-08-30 00:00:00-04:00,42.24662780761719
2018-08-31 00:00:00-04:00,42.51519012451172
2018-09-04 00:00:00-04:00,42.37001037597656
2018-09-05 00:00:00-04:00,42.55875778198242
2018-09-06 00:00:00-04:00,42.67489242553711
2018-09-07 00:00:00-04:00,42.20304870605469
2018-09-10 00:00:00-04:00,42.355506896972656
2018-09-11 00:00:00-04:00,42.10869598388672
2018-09-12 00:00:00-04:00,42.1812858581543
2018-09-13 00:00:00-04:00,42.20304870605469
2018-09-14 00:00:00-04:00,41.85464096069336
2018-09-17 00:00:00-04:00,42.22484588623047
2018-09-18 00:00:00-04:00,41.74575424194336
2018-09-19 00:00:00-04:00,41.12147521972656
2018-09-20 00:00:00-04:00,41.5715217590332
2018-09-21 00:00:00-04:00,41.3682975769043
2018-09-24 00:00:00-04:00,40.74403381347656
2018-09-25 00:00:00-04:00,40.983577728271484
2018-09-26 00:00:00-04:00,40.51900863647461
2018-09-27 00:00:00-04:00,40.73678207397461
2018-09-28 00:00:00-04:00,41.458980560302734
2018-10-01 00:00:00-04:00,41.24761962890625
2018-10-02 00:00:00-04:00,41.40066909790039
2018-10-03 00:00:00-04:00,41.36423110961914
2018-10-04 00:00:00-04:00,41.20390319824219
2018-10-05 00:00:00-04:00,41.58286666870117
2018-10-08 00:00:00-04:00,42.3261833190918
2018-10-09 00:00:00-04:00,42.68328094482422
2018-10-10 00:00:00-04:00,41.76504898071289
2018-10-11 00:00:00-04:00,40.78123474121094
2018-10-12 00:00:00-04:00,40.70106506347656
2018-10-15 00:00:00-04:00,40.93427658081055
2018-10-16 00:00:00-04:00,41.939937591552734
2018-10-17 00:00:00-04:00,42.297027587890625
2018-10-18 00:00:00-04:00,42.202301025390625
2018-10-19 00:00:00-04:00,42.63228225708008
2018-10-22 00:00:00-04:00,42.056556701660156
2018-10-23 00:00:00-04:00,42.610416412353516
2018-10-24 00:00:00-04:00,43.57965850830078
2018-10-25 00:00:00-04:00,43.90031051635742
2018-10-26 00:00:00-04:00,43.52864456176758
2018-10-29 00:00:00-04:00,44.67279052734375
2018-10-30 00:00:00-04:00,44.74564743041992
2018-10-31 00:00:00-04:00,44.080814361572266
2018-11-01 00:00:00-04:00,44.75372314453125
2018-11-02 00:00:00-04:00,44.07352066040039
2018-11-05 00:00:00-05:00,44.95848846435547
2018-11-06 00:00:00-05:00,45.02431869506836
2018-11-07 00:00:00-05:00,45.5582275390625
2018-11-08 00:00:00-05:00,45.697200775146484
2018-11-09 00:00:00-05:00,45.9019889831543
2018-11-12 00:00:00-05:00,45.99707794189453
2018-11-13 00:00:00-05:00,45.960487365722656
2018-11-14 00:00:00-05:00,46.20186233520508
2018-11-15 00:00:00-05:00,45.84347915649414
2018-11-16 00:00:00-05:00,46.65532684326172
2018-11-19 00:00:00-05:00,46.786964416503906
2018-11-20 00:00:00-05:00,46.706512451171875
2018-11-21 00:00:00-05:00,46.50905227661133
2018-11-23 00:00:00-05:00,46.370094299316406
2018-11-26 00:00:00-05:00,46.09947204589844
2018-11-27 00:00:00-05:00,46.574867248535156
2018-11-28 00:00:00-05:00,46.545616149902344
2018-11-29 00:00:00-05:00,46.706512451171875
2018-11-30 00:00:00-05:00,47.037513732910156
2018-12-03 00:00:00-05:00,47.30173110961914
2018-12-04 00:00:00-05:00,47.00083541870117
2018-12-06 00:00:00-05:00,48.59344482421875
2018-12-07 00:00:00-05:00,48.387943267822266
2018-12-10 00:00:00-05:00,48.189788818359375
2018-12-11 00:00:00-05:00,48.65949630737305
2018-12-12 00:00:00-05:00,47.83015823364258
2018-12-13 00:00:00-05:00,48.67418670654297
2018-12-14 00:00:00-05:00,48.68886184692383
2018-12-17 00:00:00-05:00,47.05219650268555
2018-12-18 00:00:00-05:00,47.74943923950195
2018-12-19 00:00:00-05:00,47.426513671875
2018-12-20 00:00:00-05:00,47.11090850830078
2018-12-21 00:00:00-05:00,46.81734848022461
2018-12-24 00:00:00-05:00,44.23391342163086
2018-12-26 00:00:00-05:00,46.171485900878906
2018-12-27 00:00:00-05:00,46.465049743652344
2018-12-28 00:00:00-05:00,46.494407653808594
2018-12-31 00:00:00-05:00,46.4288444519043
2019-01-02 00:00:00-05:00,45.611331939697266
2019-01-03 00:00:00-05:00,46.016414642333984
2019-01-04 00:00:00-05:00,46.00168991088867
2019-01-07 00:00:00-05:00,45.86912536621094
2019-01-08 00:00:00-05:00,46.53935241699219
2019-01-09 00:00:00-05:00,46.35520935058594
2019-01-10 00:00:00-05:00,47.084373474121094
2019-01-11 00:00:00-05:00,47.3494758605957
2019-01-14 00:00:00-05:00,47.01069259643555
2019-01-15 00:00:00-05:00,47.7030143737793
2019-01-16 00:00:00-05:00,47.61461639404297
2019-01-17 00:00:00-05:00,47.73246765136719
2019-01-18 00:00:00-05:00,47.61461639404297
2019-01-22 00:00:00-05:00,47.7030143737793
2019-01-23 00:00:00-05:00,47.44522476196289
2019-01-24 00:00:00-05:00,47.327392578125
2019-01-25 00:00:00-05:00,48.034427642822266
2019-01-28 00:00:00-05:00,48.60153579711914
2019-01-29 00:00:00-05:00,49.109718322753906
2019-01-30 00:00:00-05:00,49.76520919799805
2019-01-31 00:00:00-05:00,50.75987243652344
2019-02-01 00:00:00-05:00,50.12434005737305
2019-02-04 00:00:00-05:00,50.86329650878906
2019-02-05 00:00:00-05:00,51.225399017333984
2019-02-06 00:00:00-05:00,51.121944427490234
2019-02-07 00:00:00-05:00,51.80180740356445
2019-02-08 00:00:00-05:00,51.787025451660156
2019-02-11 00:00:00-05:00,52.03089141845703
2019-02-12 00:00:00-05:00,51.247554779052734
2019-02-13 00:00:00-05:00,51.41752624511719
2019-02-14 00:00:00-05:00,51.56532287597656
2019-02-15 00:00:00-05:00,51.7944221496582
2019-02-19 00:00:00-05:00,51.668785095214844
2019-02-20 00:00:00-05:00,50.84852981567383
2019-02-21 00:00:00-05:00,51.40276336669922
2019-02-22 00:00:00-05:00,51.5357666015625
2019-02-25 00:00:00-05:00,51.28452682495117
2019-02-26 00:00:00-05:00,51.11455535888672
2019-02-27 00:00:00-05:00,50.86329650878906
2019-02-28 00:00:00-05:00,51.27552032470703
2019-03-01 00:00:00-05:00,51.260704040527344
2019-03-04 00:00:00-05:00,51.557254791259766
2019-03-05 00:00:00-05:00,51.75001525878906
2019-03-06 00:00:00-05:00,51.535003662109375
2019-03-07 00:00:00-05:00,51.497962951660156
2019-03-08 00:00:00-05:00,51.712947845458984
2019-03-11 00:00:00-04:00,52.439537048339844
2019-03-12 00:00:00-04:00,52.9066047668457
2019-03-13 00:00:00-04:00,52.86212921142578
2019-03-14 00:00:00-04:00,53.31438446044922
2019-03-15 00:00:00-04:00,52.817649841308594
2019-03-18 00:00:00-04:00,52.64714431762695
2019-03-19 00:00:00-04:00,51.93537139892578
2019-03-20 00:00:00-04:00,52.44695281982422
2019-03-21 00:00:00-04:00,53.729576110839844
2019-03-22 00:00:00-04:00,53.82595443725586
2019-03-25 00:00:00-04:00,54.30788040161133
2019-03-26 00:00:00-04:00,54.849090576171875
2019-03-27 00:00:00-04:00,54.456153869628906
2019-03-28 00:00:00-04:00,54.76754379272461
2019-03-29 00:00:00-04:00,54.705078125
2019-04-01 00:00:00-04:00,54.087806701660156
2019-04-02 00:00:00-04:00,53.95396041870117
2019-04-03 00:00:00-04:00,53.50773620605469
2019-04-04 00:00:00-04:00,53.38875961303711
2019-04-05 00:00:00-04:00,53.7531623840332
2019-04-08 00:00:00-04:00,53.5449333190918
2019-04-09 00:00:00-04:00,52.94255828857422
2019-04-10 00:00:00-04:00,53.36647033691406
2019-04-11 00:00:00-04:00,53.098731994628906
2019-04-12 00:00:00-04:00,53.03180694580078
2019-04-15 00:00:00-04:00,53.083858489990234
2019-04-16 00:00:00-04:00,51.566749572753906
2019-04-17 00:00:00-04:00,50.399166107177734
2019-04-18 00:00:00-04:00,50.964385986328125
2019-04-22 00:00:00-04:00,50.48841094970703
2019-04-23 00:00:00-04:00,51.3585205078125
2019-04-24 00:00:00-04:00,51.998104095458984
2019-04-25 00:00:00-04:00,52.11707305908203
2019-04-26 00:00:00-04:00,52.4888916015625
2019-04-29 00:00:00-04:00,51.68573760986328
2019-04-30 00:00:00-04:00,52.23488998413086
2019-05-01 00:00:00-04:00,52.22740936279297
2019-05-02 00:00:00-04:00,52.39902877807617
2019-05-03 00:00:00-04:00,52.45124053955078
2019-05-06 00:00:00-04:00,52.19755554199219
2019-05-07 00:00:00-04:00,49.7130126953125
2019-05-08 00:00:00-04:00,49.85478973388672
2019-05-09 00:00:00-04:00,50.257686614990234
2019-05-10 00:00:00-04:00,50.914268493652344
2019-05-13 00:00:00-04:00,51.10824203491211
2019-05-14 00:00:00-04:00,51.488773345947266
2019-05-15 00:00:00-04:00,51.6827507019043
2019-05-16 00:00:00-04:00,51.71259689331055
2019-05-17 00:00:00-04:00,51.6827507019043
2019-05-20 00:00:00-04:00,50.96648406982422
2019-05-21 00:00:00-04:00,51.51861572265625
2019-05-22 00:00:00-04:00,52.01850128173828
2019-05-23 00:00:00-04:00,52.660133361816406
2019-05-24 00:00:00-04:00,52.62284851074219
2019-05-28 00:00:00-04:00,52.03343963623047
2019-05-29 00:00:00-04:00,51.332061767578125
2019-05-30 00:00:00-04:00,51.64545822143555
2019-05-31 00:00:00-04:00,52.4583854675293
2019-06-03 00:00:00-04:00,53.38657760620117
2019-06-04 00:00:00-04:00,52.697898864746094
2019-06-05 00:00:00-04:00,54.25490188598633
2019-06-06 00:00:00-04:00,54.352195739746094
2019-06-07 00:00:00-04:00,54.38216781616211
2019-06-10 00:00:00-04:00,53.723411560058594
2019-06-11 00:00:00-04:00,54.06774139404297
2019-06-12 00:00:00-04:00,54.6965217590332
2019-06-13 00:00:00-04:00,54.419578552246094
2019-06-14 00:00:00-04:00,54.84624099731445
2019-06-17 00:00:00-04:00,54.85375213623047
2019-06-18 00:00:00-04:00,54.34471893310547
2019-06-19 00:00:00-04:00,54.808807373046875
2019-06-20 00:00:00-04:00,54.861202239990234
2019-06-21 00:00:00-04:00,54.08273696899414
2019-06-24 00:00:00-04:00,53.73089599609375
2019-06-25 00:00:00-04:00,52.70539474487305
2019-06-26 00:00:00-04:00,51.27565002441406
2019-06-27 00:00:00-04:00,51.964324951171875
2019-06-28 00:00:00-04:00,51.79684829711914
2019-07-01 00:00:00-04:00,51.09088897705078
2019-07-02 00:00:00-04:00,51.89448547363281
2019-07-03 00:00:00-04:00,53.06605911254883
2019-07-05 00:00:00-04:00,52.56288528442383
2019-07-08 00:00:00-04:00,52.65302276611328
2019-07-09 00:00:00-04:00,53.10361099243164
2019-07-10 00:00:00-04:00,53.501625061035156
2019-07-11 00:00:00-04:00,53.06605911254883
2019-07-12 00:00:00-04:00,53.11863327026367
2019-07-15 00:00:00-04:00,52.86328887939453
2019-07-16 00:00:00-04:00,52.46524429321289
2019-07-17 00:00:00-04:00,52.51030731201172
2019-07-18 00:00:00-04:00,52.64548873901367
2019-07-19 00:00:00-04:00,51.62412643432617
2019-07-22 00:00:00-04:00,51.44387435913086
2019-07-23 00:00:00-04:00,52.269989013671875
2019-07-24 00:00:00-04:00,52.04469299316406
2019-07-25 00:00:00-04:00,51.72927474975586
2019-07-26 00:00:00-04:00,52.22493362426758
2019-07-29 00:00:00-04:00,52.70556640625
2019-07-30 00:00:00-04:00,52.58540725708008
2019-07-31 00:00:00-04:00,52.146148681640625
2019-08-01 00:00:00-04:00,52.49273681640625
2019-08-02 00:00:00-04:00,52.779052734375
2019-08-05 00:00:00-04:00,51.95779037475586
2019-08-06 00:00:00-04:00,52.6434326171875
2019-08-07 00:00:00-04:00,53.73591232299805
2019-08-08 00:00:00-04:00,54.24073028564453
2019-08-09 00:00:00-04:00,54.7606315612793
2019-08-12 00:00:00-04:00,54.80583190917969
2019-08-13 00:00:00-04:00,54.459232330322266
2019-08-14 00:00:00-04:00,54.07497787475586
2019-08-15 00:00:00-04:00,54.406497955322266
2019-08-16 00:00:00-04:00,54.85856628417969
2019-08-19 00:00:00-04:00,55.29557800292969
2019-08-20 00:00:00-04:00,54.640052795410156
2019-08-21 00:00:00-04:00,54.73802185058594
2019-08-22 00:00:00-04:00,55.054473876953125
2019-08-23 00:00:00-04:00,54.62501907348633
2019-08-26 00:00:00-04:00,55.137359619140625
2019-08-27 00:00:00-04:00,55.09967041015625
2019-08-28 00:00:00-04:00,55.29557800292969
2019-08-29 00:00:00-04:00,55.70243453979492
2019-08-30 00:00:00-04:00,55.783302307128906
2019-09-03 00:00:00-04:00,57.03031539916992
2019-09-04 00:00:00-04:00,57.808753967285156
2019-09-05 00:00:00-04:00,56.68267059326172
2019-09-06 00:00:00-04:00,57.40065002441406
2019-09-09 00:00:00-04:00,56.87159729003906
2019-09-10 00:00:00-04:00,55.700157165527344
2019-09-11 00:00:00-04:00,55.63969039916992
2019-09-12 00:00:00-04:00,56.29722213745117
2019-09-13 00:00:00-04:00,54.89149475097656
2019-09-16 00:00:00-04:00,55.90422058105469
2019-09-17 00:00:00-04:00,57.26461410522461
2019-09-18 00:00:00-04:00,56.96229934692383
2019-09-19 00:00:00-04:00,57.15123748779297
2019-09-20 00:00:00-04:00,57.35530090332031
2019-09-23 00:00:00-04:00,57.46866989135742
2019-09-24 00:00:00-04:00,57.51401138305664
2019-09-25 00:00:00-04:00,57.53669357299805
2019-09-26 00:00:00-04:00,58.40582275390625
2019-09-27 00:00:00-04:00,58.29245376586914
2019-09-30 00:00:00-04:00,58.1234016418457
2019-10-01 00:00:00-04:00,58.244686126708984
2019-10-02 00:00:00-04:00,58.161319732666016
2019-10-03 00:00:00-04:00,58.97996139526367
2019-10-04 00:00:00-04:00,59.43473815917969
2019-10-07 00:00:00-04:00,58.98752212524414
2019-10-08 00:00:00-04:00,59.063358306884766
2019-10-09 00:00:00-04:00,59.343788146972656
2019-10-10 00:00:00-04:00,59.67731475830078
2019-10-11 00:00:00-04:00,59.040565490722656
2019-10-14 00:00:00-04:00,59.10121536254883
2019-10-15 00:00:00-04:00,59.184600830078125
2019-10-16 00:00:00-04:00,59.578773498535156
2019-10-17 00:00:00-04:00,59.57120132446289
2019-10-18 00:00:00-04:00,60.23823165893555
2019-10-21 00:00:00-04:00,60.602088928222656
2019-10-22 00:00:00-04:00,60.427734375
2019-10-23 00:00:00-04:00,60.86738586425781
2019-10-24 00:00:00-04:00,61.2843017578125
2019-10-25 00:00:00-04:00,61.307010650634766
2019-10-28 00:00:00-04:00,61.307010650634766
2019-10-29 00:00:00-04:00,61.2843017578125
2019-10-30 00:00:00-04:00,62.11048889160156
2019-10-31 00:00:00-04:00,62.16900634765625
2019-11-01 00:00:00-04:00,61.62934875488281
2019-11-04 00:00:00-05:00,60.93003463745117
2019-11-05 00:00:00-05:00,59.463035583496094
2019-11-06 00:00:00-05:00,59.896305084228516
2019-11-07 00:00:00-05:00,58.96135330200195
2019-11-08 00:00:00-05:00,58.011268615722656
2019-11-11 00:00:00-05:00,58.19367599487305
2019-11-12 00:00:00-05:00,57.58559036254883
2019-11-13 00:00:00-05:00,58.391300201416016
2019-11-14 00:00:00-05:00,58.7105598449707
2019-11-15 00:00:00-05:00,58.877777099609375
2019-11-18 00:00:00-05:00,59.49345779418945
2019-11-19 00:00:00-05:00,59.12858963012695
2019-11-20 00:00:00-05:00,59.280635833740234
2019-11-21 00:00:00-05:00,58.14806365966797
2019-11-22 00:00:00-05:00,57.935237884521484
2019-11-25 00:00:00-05:00,57.99603271484375
2019-11-26 00:00:00-05:00,58.32289123535156
2019-11-27 00:00:00-05:00,59.052589416503906
2019-11-29 00:00:00-05:00,58.417572021484375
2019-12-02 00:00:00-05:00,57.54851531982422
2019-12-03 00:00:00-05:00,57.47990036010742
2019-12-04 00:00:00-05:00,57.89154052734375
2019-12-05 00:00:00-05:00,57.6933479309082
2019-12-06 00:00:00-05:00,57.89154052734375
2019-12-09 00:00:00-05:00,57.746707916259766
2019-12-10 00:00:00-05:00,57.639991760253906
2019-12-11 00:00:00-05:00,56.85477828979492
2019-12-12 00:00:00-05:00,55.75701141357422
2019-12-13 00:00:00-05:00,55.2691535949707
2019-12-16 00:00:00-05:00,55.680782318115234
2019-12-17 00:00:00-05:00,54.682159423828125
2019-12-18 00:00:00-05:00,54.94133377075195
2019-12-19 00:00:00-05:00,55.15476608276367
2019-12-20 00:00:00-05:00,55.2691535949707
2019-12-23 00:00:00-05:00,54.84986114501953
2019-12-24 00:00:00-05:00,55.162410736083984
2019-12-26 00:00:00-05:00,55.5283203125
2019-12-27 00:00:00-05:00,55.840877532958984
2019-12-30 00:00:00-05:00,55.840877532958984
2019-12-31 00:00:00-05:00,56.30583190917969
2020-01-02 00:00:00-05:00,55.42641830444336
2020-01-03 00:00:00-05:00,56.42817687988281
2020-01-06 00:00:00-05:00,56.71113967895508
2020-01-07 00:00:00-05:00,56.72642517089844
2020-01-08 00:00:00-05:00,56.98642349243164
2020-01-09 00:00:00-05:00,56.01523971557617
2020-01-10 00:00:00-05:00,56.38993835449219
2020-01-13 00:00:00-05:00,57.322879791259766
2020-01-14 00:00:00-05:00,57.322879791259766
2020-01-15 00:00:00-05:00,58.10291290283203
2020-01-16 00:00:00-05:00,58.23289489746094
2020-01-17 00:00:00-05:00,58.38585662841797
2020-01-21 00:00:00-05:00,59.43351364135742
2020-01-22 00:00:00-05:00,58.798797607421875
2020-01-23 00:00:00-05:00,59.06644058227539
2020-01-24 00:00:00-05:00,58.982322692871094
2020-01-27 00:00:00-05:00,59.18879699707031
2020-01-28 00:00:00-05:00,59.747047424316406
2020-01-29 00:00:00-05:00,59.75468063354492
2020-01-30 00:00:00-05:00,60.39702224731445
2020-01-31 00:00:00-05:00,60.13856887817383
2020-02-03 00:00:00-05:00,59.977500915527344
