Date,MSFT
2017-11-09 00:00:00-05:00,77.52088165283203
2017-11-10 00:00:00-05:00,77.31807708740234
2017-11-13 00:00:00-05:00,77.37339782714844
2017-11-14 00:00:00-05:00,77.4840087890625
2017-11-15 00:00:00-05:00,76.88178253173828
2017-11-16 00:00:00-05:00,77.08560180664062
2017-11-17 00:00:00-05:00,76.34440612792969
2017-11-20 00:00:00-05:00,76.46484375
2017-11-21 00:00:00-05:00,77.56741333007812
2017-11-22 00:00:00-05:00,77.00223541259766
2017-11-24 00:00:00-05:00,77.1412124633789
2017-11-27 00:00:00-05:00,77.70636749267578
2017-11-28 00:00:00-05:00,78.64215850830078
2017-11-29 00:00:00-05:00,77.21533966064453
2017-11-30 00:00:00-05:00,77.98432159423828
2017-12-01 00:00:00-05:00,78.06771850585938
2017-12-04 00:00:00-05:00,75.12142181396484
2017-12-05 00:00:00-05:00,75.59393310546875
2017-12-06 00:00:00-05:00,76.69648742675781
2017-12-07 00:00:00-05:00,76.42780303955078
2017-12-08 00:00:00-05:00,77.97505950927734
2017-12-11 00:00:00-05:00,78.96642303466797
2017-12-12 00:00:00-05:00,79.29071044921875
2017-12-13 00:00:00-05:00,79.07759094238281
2017-12-14 00:00:00-05:00,78.46609497070312
2017-12-15 00:00:00-05:00,80.4673843383789
2017-12-18 00:00:00-05:00,80.03192901611328
2017-12-19 00:00:00-05:00,79.52234649658203
2017-12-20 00:00:00-05:00,79.23509979248047
2017-12-21 00:00:00-05:00,79.21658325195312
2017-12-22 00:00:00-05:00,79.22586059570312
2017-12-26 00:00:00-05:00,79.12394714355469
2017-12-27 00:00:00-05:00,79.41114807128906
2017-12-28 00:00:00-05:00,79.42041778564453
2017-12-29 00:00:00-05:00,79.253662109375
2018-01-02 00:00:00-05:00,79.63351440429688
2018-01-03 00:00:00-05:00,80.0041275024414
2018-01-04 00:00:00-05:00,80.70828247070312
2018-01-05 00:00:00-05:00,81.70891571044922
2018-01-08 00:00:00-05:00,81.79229736328125
2018-01-09 00:00:00-05:00,81.73670196533203
2018-01-10 00:00:00-05:00,81.36610412597656
2018-01-11 00:00:00-05:00,81.60699462890625
2018-01-12 00:00:00-05:00,83.0152816772461
2018-01-16 00:00:00-05:00,81.85713958740234
2018-01-17 00:00:00-05:00,83.51559448242188
2018-01-18 00:00:00-05:00,83.4785385131836
2018-01-19 00:00:00-05:00,83.38587951660156
2018-01-22 00:00:00-05:00,84.8775634765625
2018-01-23 00:00:00-05:00,85.14624786376953
2018-01-24 00:00:00-05:00,85.0721206665039
2018-01-25 00:00:00-05:00,85.54466247558594
2018-01-26 00:00:00-05:00,87.14752960205078
2018-01-29 00:00:00-05:00,87.01778411865234
2018-01-30 00:00:00-05:00,85.92451477050781
2018-01-31 00:00:00-05:00,88.02770233154297
2018-02-01 00:00:00-05:00,87.33282470703125
2018-02-02 00:00:00-05:00,85.03504943847656
2018-02-05 00:00:00-05:00,81.53286743164062
2018-02-06 00:00:00-05:00,84.61814880371094
2018-02-07 00:00:00-05:00,83.0245361328125
2018-02-08 00:00:00-05:00,78.76261138916016
2018-02-09 00:00:00-05:00,81.69962310791016
2018-02-12 00:00:00-05:00,82.57979583740234
2018-02-13 00:00:00-05:00,83.22838592529297
2018-02-14 00:00:00-05:00,84.53157043457031
2018-02-15 00:00:00-05:00,86.25367736816406
2018-02-16 00:00:00-05:00,85.63931274414062
2018-02-20 00:00:00-05:00,86.3095474243164
2018-02-21 00:00:00-05:00,85.16459655761719
2018-02-22 00:00:00-05:00,85.38795471191406
2018-02-23 00:00:00-05:00,87.55687713623047
2018-02-26 00:00:00-05:00,88.8228530883789
2018-02-27 00:00:00-05:00,87.68721771240234
2018-02-28 00:00:00-05:00,87.28692626953125
2018-03-01 00:00:00-05:00,86.4305419921875
2018-03-02 00:00:00-05:00,86.61672973632812
2018-03-05 00:00:00-05:00,87.16590118408203
2018-03-06 00:00:00-05:00,86.86803436279297
2018-03-07 00:00:00-05:00,87.37069702148438
2018-03-08 00:00:00-05:00,87.90129852294922
2018-03-09 00:00:00-05:00,89.86542510986328
2018-03-12 00:00:00-04:00,90.07952117919922
2018-03-13 00:00:00-04:00,87.88267517089844
2018-03-14 00:00:00-04:00,87.36139678955078
2018-03-15 00:00:00-04:00,87.66858673095703
2018-03-16 00:00:00-04:00,88.0595474243164
2018-03-19 00:00:00-04:00,86.4677505493164
2018-03-20 00:00:00-04:00,86.69117736816406
2018-03-21 00:00:00-04:00,86.08613586425781
2018-03-22 00:00:00-04:00,83.58210754394531
2018-03-23 00:00:00-04:00,81.15255737304688
2018-03-26 00:00:00-04:00,87.29627227783203
2018-03-27 00:00:00-04:00,83.28421783447266
2018-03-28 00:00:00-04:00,83.20976257324219
2018-03-29 00:00:00-04:00,84.95979309082031
2018-04-02 00:00:00-04:00,82.39990234375
2018-04-03 00:00:00-04:00,83.5076675415039
2018-04-04 00:00:00-04:00,85.94649505615234
2018-04-05 00:00:00-04:00,85.9930419921875
2018-04-06 00:00:00-04:00,83.99169158935547
2018-04-09 00:00:00-04:00,84.49433135986328
2018-04-10 00:00:00-04:00,86.45846557617188
2018-04-11 00:00:00-04:00,85.50897979736328
2018-04-12 00:00:00-04:00,87.11006927490234
2018-04-13 00:00:00-04:00,86.64466094970703
2018-04-16 00:00:00-04:00,87.6592788696289
2018-04-17 00:00:00-04:00,89.42790985107422
2018-04-18 00:00:00-04:00,89.77233123779297
2018-04-19 00:00:00-04:00,89.46515655517578
2018-04-20 00:00:00-04:00,88.43190002441406
2018-04-23 00:00:00-04:00,88.7576904296875
2018-04-24 00:00:00-04:00,86.681884765625
2018-04-25 00:00:00-04:00,85.92787170410156
2018-04-26 00:00:00-04:00,87.74305725097656
2018-04-27 00:00:00-04:00,89.19519805908203
2018-04-30 00:00:00-04:00,87.05421447753906
2018-05-01 00:00:00-04:00,88.43190002441406
2018-05-02 00:00:00-04:00,87.04492950439453
2018-05-03 00:00:00-04:00,87.5661849975586
2018-05-04 00:00:00-04:00,88.58084869384766
2018-05-07 00:00:00-04:00,89.56754302978516
2018-05-08 00:00:00-04:00,89.18588256835938
2018-05-09 00:00:00-04:00,90.23777770996094
2018-05-10 00:00:00-04:00,91.14069366455078
2018-05-11 00:00:00-04:00,90.9452133178711
2018-05-14 00:00:00-04:00,91.25242614746094
2018-05-15 00:00:00-04:00,90.59150695800781
2018-05-16 00:00:00-04:00,90.8252182006836
2018-05-17 00:00:00-04:00,89.91835021972656
2018-05-18 00:00:00-04:00,90.08665466308594
2018-05-21 00:00:00-04:00,91.24592590332031
2018-05-22 00:00:00-04:00,91.15243530273438
2018-05-23 00:00:00-04:00,92.23690032958984
2018-05-24 00:00:00-04:00,91.90968322753906
2018-05-25 00:00:00-04:00,91.95643615722656
2018-05-29 00:00:00-04:00,91.62923431396484
2018-05-30 00:00:00-04:00,92.50801849365234
2018-05-31 00:00:00-04:00,92.40519714355469
2018-06-01 00:00:00-04:00,94.2282485961914
2018-06-04 00:00:00-04:00,95.05095672607422
2018-06-05 00:00:00-04:00,95.53712463378906
2018-06-06 00:00:00-04:00,95.81757354736328
2018-06-07 00:00:00-04:00,94.3123779296875
2018-06-08 00:00:00-04:00,95.01356506347656
2018-06-11 00:00:00-04:00,94.47132873535156
2018-06-12 00:00:00-04:00,94.71438598632812
2018-06-13 00:00:00-04:00,94.28433227539062
2018-06-14 00:00:00-04:00,94.81724548339844
2018-06-15 00:00:00-04:00,93.61119079589844
2018-06-18 00:00:00-04:00,94.293701171875
2018-06-19 00:00:00-04:00,94.293701171875
2018-06-20 00:00:00-04:00,95.23792266845703
2018-06-21 00:00:00-04:00,94.55547332763672
2018-06-22 00:00:00-04:00,93.87300872802734
2018-06-25 00:00:00-04:00,91.98448944091797
2018-06-26 00:00:00-04:00,92.62957763671875
2018-06-27 00:00:00-04:00,91.18983459472656
2018-06-28 00:00:00-04:00,92.20886993408203
2018-06-29 00:00:00-04:00,92.19017791748047
2018-07-02 00:00:00-04:00,93.49903869628906
2018-07-03 00:00:00-04:00,92.60150146484375
2018-07-05 00:00:00-04:00,93.26531219482422
2018-07-06 00:00:00-04:00,94.57416534423828
2018-07-09 00:00:00-04:00,95.21923065185547
2018-07-10 00:00:00-04:00,95.47164154052734
2018-07-11 00:00:00-04:00,95.34076690673828
2018-07-12 00:00:00-04:00,97.4068832397461
2018-07-13 00:00:00-04:00,98.56616973876953
2018-07-16 00:00:00-04:00,98.08002471923828
2018-07-17 00:00:00-04:00,99.05230712890625
2018-07-18 00:00:00-04:00,98.27635192871094
2018-07-19 00:00:00-04:00,97.60323333740234
2018-07-20 00:00:00-04:00,99.35147094726562
2018-07-23 00:00:00-04:00,100.94080352783203
2018-07-24 00:00:00-04:00,100.6510009765625
2018-07-25 00:00:00-04:00,103.61461639404297
2018-07-26 00:00:00-04:00,102.48339080810547
2018-07-27 00:00:00-04:00,100.66968536376953
2018-07-30 00:00:00-04:00,98.51006317138672
2018-07-31 00:00:00-04:00,99.1738510131836
2018-08-01 00:00:00-04:00,99.36083984375
2018-08-02 00:00:00-04:00,100.56683349609375
2018-08-03 00:00:00-04:00,101.0062484741211
2018-08-06 00:00:00-04:00,101.09037780761719
2018-08-07 00:00:00-04:00,101.79156494140625
2018-08-08 00:00:00-04:00,102.36186218261719
2018-08-09 00:00:00-04:00,102.53013610839844
2018-08-10 00:00:00-04:00,101.90376281738281
2018-08-13 00:00:00-04:00,101.16519927978516
2018-08-14 00:00:00-04:00,102.42729949951172
2018-08-15 00:00:00-04:00,101.03833770751953
2018-08-16 00:00:00-04:00,101.0195541381836
2018-08-17 00:00:00-04:00,100.96324157714844
2018-08-20 00:00:00-04:00,100.29690551757812
2018-08-21 00:00:00-04:00,99.46166229248047
2018-08-22 00:00:00-04:00,100.47520446777344
2018-08-23 00:00:00-04:00,100.94446563720703
2018-08-24 00:00:00-04:00,101.73279571533203
2018-08-27 00:00:00-04:00,102.8590087890625
2018-08-28 00:00:00-04:00,103.47840118408203
2018-08-29 00:00:00-04:00,105.13016510009766
2018-08-30 00:00:00-04:00,105.06444549560547
2018-08-31 00:00:00-04:00,105.42108154296875
2018-09-04 00:00:00-04:00,104.83921813964844
2018-09-05 00:00:00-04:00,101.81729125976562
2018-09-06 00:00:00-04:00,102.0519027709961
2018-09-07 00:00:00-04:00,101.55450439453125
2018-09-10 00:00:00-04:00,102.65251922607422
2018-09-11 00:00:00-04:00,104.39811706542969
2018-09-12 00:00:00-04:00,104.83921813964844
2018-09-13 00:00:00-04:00,105.96542358398438
2018-09-14 00:00:00-04:00,106.3971176147461
2018-09-17 00:00:00-04:00,105.24279022216797
2018-09-18 00:00:00-04:00,106.2469711303711
2018-09-19 00:00:00-04:00,104.82984924316406
2018-09-20 00:00:00-04:00,106.58482360839844
2018-09-21 00:00:00-04:00,107.23239135742188
2018-09-24 00:00:00-04:00,107.61717224121094
2018-09-25 00:00:00-04:00,107.41070556640625
2018-09-26 00:00:00-04:00,106.96959686279297
2018-09-27 00:00:00-04:00,107.3731918334961
2018-09-28 00:00:00-04:00,107.33560943603516
2018-10-01 00:00:00-04:00,108.49935913085938
2018-10-02 00:00:00-04:00,108.06764221191406
2018-10-03 00:00:00-04:00,108.08642578125
2018-10-04 00:00:00-04:00,105.85281372070312
2018-10-05 00:00:00-04:00,105.23340606689453
2018-10-08 00:00:00-04:00,104.0321044921875
2018-10-09 00:00:00-04:00,105.35539245605469
2018-10-10 00:00:00-04:00,99.63056182861328
2018-10-11 00:00:00-04:00,99.39596557617188
2018-10-12 00:00:00-04:00,102.83084869384766
2018-10-15 00:00:00-04:00,100.98201751708984
2018-10-16 00:00:00-04:00,104.17291259765625
2018-10-17 00:00:00-04:00,103.9007339477539
2018-10-18 00:00:00-04:00,101.8266372680664
2018-10-19 00:00:00-04:00,101.97681427001953
2018-10-22 00:00:00-04:00,102.88716888427734
2018-10-23 00:00:00-04:00,101.45126342773438
2018-10-24 00:00:00-04:00,96.02677917480469
2018-10-25 00:00:00-04:00,101.63896942138672
2018-10-26 00:00:00-04:00,100.38139343261719
2018-10-29 00:00:00-04:00,97.46266174316406
2018-10-30 00:00:00-04:00,97.35005187988281
2018-10-31 00:00:00-04:00,100.2406005859375
2018-11-01 00:00:00-04:00,99.40533447265625
2018-11-02 00:00:00-04:00,99.63056182861328
2018-11-05 00:00:00-05:00,100.8975601196289
2018-11-06 00:00:00-05:00,101.09465026855469
2018-11-07 00:00:00-05:00,105.07383728027344
2018-11-08 00:00:00-05:00,104.87676239013672
2018-11-09 00:00:00-05:00,102.83084869384766
2018-11-12 00:00:00-05:00,100.29690551757812
2018-11-13 00:00:00-05:00,100.36260986328125
2018-11-14 00:00:00-05:00,98.93934631347656
2018-11-15 00:00:00-05:00,101.11664581298828
2018-11-16 00:00:00-05:00,102.06861877441406
2018-11-19 00:00:00-05:00,98.6094741821289
