Date,PG
2017-11-09 00:00:00-05:00,72.89636993408203
2017-11-10 00:00:00-05:00,73.2119369506836
2017-11-13 00:00:00-05:00,73.90951538085938
2017-11-14 00:00:00-05:00,73.80158233642578
2017-11-15 00:00:00-05:00,73.27008056640625
2017-11-16 00:00:00-05:00,74.11712646484375
2017-11-17 00:00:00-05:00,73.43617248535156
2017-11-20 00:00:00-05:00,73.30328369140625
2017-11-21 00:00:00-05:00,73.677001953125
2017-11-22 00:00:00-05:00,73.35311126708984
2017-11-24 00:00:00-05:00,73.45275115966797
2017-11-27 00:00:00-05:00,73.87628173828125
2017-11-28 00:00:00-05:00,74.24170684814453
2017-11-29 00:00:00-05:00,74.22509765625
2017-11-30 00:00:00-05:00,74.73162841796875
2017-12-01 00:00:00-05:00,75.03892517089844
2017-12-04 00:00:00-05:00,75.910888671875
2017-12-05 00:00:00-05:00,75.90257263183594
2017-12-06 00:00:00-05:00,75.77801513671875
2017-12-07 00:00:00-05:00,74.822998046875
2017-12-08 00:00:00-05:00,75.0472183227539
2017-12-11 00:00:00-05:00,74.93096160888672
2017-12-12 00:00:00-05:00,74.61539459228516
2017-12-13 00:00:00-05:00,75.47074890136719
2017-12-14 00:00:00-05:00,75.5704116821289
2017-12-15 00:00:00-05:00,76.30951690673828
2017-12-18 00:00:00-05:00,76.30120086669922
2017-12-19 00:00:00-05:00,76.13509368896484
2017-12-20 00:00:00-05:00,76.01056671142578
2017-12-21 00:00:00-05:00,76.12680053710938
2017-12-22 00:00:00-05:00,76.5088119506836
2017-12-26 00:00:00-05:00,76.7994613647461
2017-12-27 00:00:00-05:00,76.48388671875
2017-12-28 00:00:00-05:00,76.4589614868164
2017-12-29 00:00:00-05:00,76.30120086669922
2018-01-02 00:00:00-05:00,75.2797622680664
2018-01-03 00:00:00-05:00,75.18840789794922
2018-01-04 00:00:00-05:00,75.71988677978516
2018-01-05 00:00:00-05:00,75.76970672607422
2018-01-08 00:00:00-05:00,76.16832733154297
2018-01-09 00:00:00-05:00,75.6119384765625
2018-01-10 00:00:00-05:00,75.1302719116211
2018-01-11 00:00:00-05:00,74.8645248413086
2018-01-12 00:00:00-05:00,74.41608428955078
2018-01-16 00:00:00-05:00,74.92266082763672
2018-01-17 00:00:00-05:00,75.73650360107422
2018-01-18 00:00:00-05:00,75.46035766601562
2018-01-19 00:00:00-05:00,76.205078125
2018-01-22 00:00:00-05:00,76.8912582397461
2018-01-23 00:00:00-05:00,74.51480865478516
2018-01-24 00:00:00-05:00,73.89557647705078
2018-01-25 00:00:00-05:00,73.92070770263672
2018-01-26 00:00:00-05:00,73.41027069091797
2018-01-29 00:00:00-05:00,72.68228149414062
2018-01-30 00:00:00-05:00,72.75756072998047
2018-01-31 00:00:00-05:00,72.24713134765625
2018-02-01 00:00:00-05:00,71.83712768554688
2018-02-02 00:00:00-05:00,70.49827575683594
2018-02-05 00:00:00-05:00,67.82896423339844
2018-02-06 00:00:00-05:00,68.93350982666016
2018-02-07 00:00:00-05:00,68.4816665649414
2018-02-08 00:00:00-05:00,67.12608337402344
2018-02-09 00:00:00-05:00,66.87506103515625
2018-02-12 00:00:00-05:00,68.05491638183594
2018-02-13 00:00:00-05:00,68.19715118408203
2018-02-14 00:00:00-05:00,67.51099395751953
2018-02-15 00:00:00-05:00,68.9586181640625
2018-02-16 00:00:00-05:00,69.11759948730469
2018-02-20 00:00:00-05:00,68.06327819824219
2018-02-21 00:00:00-05:00,67.14281463623047
2018-02-22 00:00:00-05:00,67.64486694335938
2018-02-23 00:00:00-05:00,67.82059478759766
2018-02-26 00:00:00-05:00,68.30592346191406
2018-02-27 00:00:00-05:00,67.39386749267578
2018-02-28 00:00:00-05:00,65.70356750488281
2018-03-01 00:00:00-05:00,65.85420227050781
2018-03-02 00:00:00-05:00,66.52360534667969
2018-03-05 00:00:00-05:00,67.18466186523438
2018-03-06 00:00:00-05:00,66.95873260498047
2018-03-07 00:00:00-05:00,66.23909759521484
2018-03-08 00:00:00-05:00,66.9168930053711
2018-03-09 00:00:00-05:00,67.18466186523438
2018-03-12 00:00:00-04:00,66.82484436035156
2018-03-13 00:00:00-04:00,66.70769500732422
2018-03-14 00:00:00-04:00,66.10521697998047
2018-03-15 00:00:00-04:00,65.8290786743164
2018-03-16 00:00:00-04:00,66.08010864257812
2018-03-19 00:00:00-04:00,65.82073211669922
2018-03-20 00:00:00-04:00,65.52783966064453
2018-03-21 00:00:00-04:00,64.46514129638672
2018-03-22 00:00:00-04:00,63.93797302246094
2018-03-23 00:00:00-04:00,63.519596099853516
2018-03-26 00:00:00-04:00,63.93797302246094
2018-03-27 00:00:00-04:00,65.09269714355469
2018-03-28 00:00:00-04:00,65.97132873535156
2018-03-29 00:00:00-04:00,66.33951568603516
2018-04-02 00:00:00-04:00,64.7663803100586
2018-04-03 00:00:00-04:00,65.65336608886719
2018-04-04 00:00:00-04:00,66.1470718383789
2018-04-05 00:00:00-04:00,65.93787384033203
2018-04-06 00:00:00-04:00,65.62824249267578
2018-04-09 00:00:00-04:00,65.40234375
2018-04-10 00:00:00-04:00,65.57806396484375
2018-04-11 00:00:00-04:00,65.49436950683594
2018-04-12 00:00:00-04:00,65.09269714355469
2018-04-13 00:00:00-04:00,65.57806396484375
2018-04-16 00:00:00-04:00,65.77887725830078
2018-04-17 00:00:00-04:00,65.62824249267578
2018-04-18 00:00:00-04:00,65.43578338623047
2018-04-19 00:00:00-04:00,63.29664611816406
2018-04-20 00:00:00-04:00,62.32542419433594
2018-04-23 00:00:00-04:00,61.64982986450195
2018-04-24 00:00:00-04:00,61.22755813598633
2018-04-25 00:00:00-04:00,61.058658599853516
2018-04-26 00:00:00-04:00,61.43867874145508
2018-04-27 00:00:00-04:00,61.489376068115234
2018-04-30 00:00:00-04:00,61.09244155883789
2018-05-01 00:00:00-04:00,60.77152633666992
2018-05-02 00:00:00-04:00,59.91012191772461
2018-05-03 00:00:00-04:00,60.26481628417969
2018-05-04 00:00:00-04:00,61.16843032836914
2018-05-07 00:00:00-04:00,60.78841018676758
2018-05-08 00:00:00-04:00,60.33236312866211
2018-05-09 00:00:00-04:00,61.11777114868164
2018-05-10 00:00:00-04:00,61.77649688720703
2018-05-11 00:00:00-04:00,61.96229934692383
2018-05-14 00:00:00-04:00,61.88629150390625
2018-05-15 00:00:00-04:00,61.607582092285156
2018-05-16 00:00:00-04:00,62.097408294677734
2018-05-17 00:00:00-04:00,62.46055603027344
2018-05-18 00:00:00-04:00,62.02981948852539
2018-05-21 00:00:00-04:00,62.545005798339844
2018-05-22 00:00:00-04:00,62.5196647644043
2018-05-23 00:00:00-04:00,62.64635467529297
2018-05-24 00:00:00-04:00,62.300113677978516
2018-05-25 00:00:00-04:00,62.756134033203125
2018-05-29 00:00:00-04:00,62.536563873291016
2018-05-30 00:00:00-04:00,63.2459602355957
2018-05-31 00:00:00-04:00,61.79339599609375
2018-06-01 00:00:00-04:00,62.02981948852539
2018-06-04 00:00:00-04:00,62.64635467529297
2018-06-05 00:00:00-04:00,62.469017028808594
2018-06-06 00:00:00-04:00,62.7899055480957
2018-06-07 00:00:00-04:00,63.98068618774414
2018-06-08 00:00:00-04:00,65.17989349365234
2018-06-11 00:00:00-04:00,65.47547912597656
2018-06-12 00:00:00-04:00,65.23057556152344
2018-06-13 00:00:00-04:00,64.58030700683594
2018-06-14 00:00:00-04:00,64.17491912841797
2018-06-15 00:00:00-04:00,65.34879302978516
2018-06-18 00:00:00-04:00,64.04824829101562
2018-06-19 00:00:00-04:00,64.46206665039062
2018-06-20 00:00:00-04:00,64.05670928955078
2018-06-21 00:00:00-04:00,64.55497741699219
2018-06-22 00:00:00-04:00,65.39103698730469
2018-06-25 00:00:00-04:00,65.69503784179688
2018-06-26 00:00:00-04:00,65.8724136352539
2018-06-27 00:00:00-04:00,65.61062622070312
2018-06-28 00:00:00-04:00,65.91464233398438
2018-06-29 00:00:00-04:00,65.92308807373047
2018-07-02 00:00:00-04:00,65.9822006225586
2018-07-03 00:00:00-04:00,65.7879638671875
2018-07-05 00:00:00-04:00,66.89427185058594
2018-07-06 00:00:00-04:00,66.97872161865234
2018-07-09 00:00:00-04:00,65.75418853759766
2018-07-10 00:00:00-04:00,67.40943908691406
2018-07-11 00:00:00-04:00,66.85205078125
2018-07-12 00:00:00-04:00,66.62403869628906
2018-07-13 00:00:00-04:00,66.97872161865234
2018-07-16 00:00:00-04:00,67.1645278930664
2018-07-17 00:00:00-04:00,67.58677673339844
2018-07-18 00:00:00-04:00,67.32498168945312
2018-07-19 00:00:00-04:00,67.09235382080078
2018-07-20 00:00:00-04:00,67.04973602294922
2018-07-23 00:00:00-04:00,66.90484619140625
2018-07-24 00:00:00-04:00,67.31390380859375
2018-07-25 00:00:00-04:00,67.72294616699219
2018-07-26 00:00:00-04:00,68.25130462646484
2018-07-27 00:00:00-04:00,68.66888427734375
2018-07-30 00:00:00-04:00,68.34505462646484
2018-07-31 00:00:00-04:00,68.92454528808594
2018-08-01 00:00:00-04:00,68.72855377197266
2018-08-02 00:00:00-04:00,69.87897491455078
2018-08-03 00:00:00-04:00,70.16020202636719
2018-08-06 00:00:00-04:00,70.32209777832031
2018-08-07 00:00:00-04:00,70.42438507080078
2018-08-08 00:00:00-04:00,70.17724609375
2018-08-09 00:00:00-04:00,69.3676528930664
2018-08-10 00:00:00-04:00,69.39322662353516
2018-08-13 00:00:00-04:00,69.46992492675781
2018-08-14 00:00:00-04:00,69.29095458984375
2018-08-15 00:00:00-04:00,70.13461303710938
2018-08-16 00:00:00-04:00,71.31914520263672
2018-08-17 00:00:00-04:00,71.31914520263672
2018-08-20 00:00:00-04:00,71.27657318115234
2018-08-21 00:00:00-04:00,71.49813079833984
2018-08-22 00:00:00-04:00,71.06348419189453
2018-08-23 00:00:00-04:00,70.93567657470703
2018-08-24 00:00:00-04:00,71.03793334960938
2018-08-27 00:00:00-04:00,71.10611724853516
2018-08-28 00:00:00-04:00,71.14022064208984
2018-08-29 00:00:00-04:00,71.14872741699219
2018-08-30 00:00:00-04:00,71.08055877685547
2018-08-31 00:00:00-04:00,70.68853759765625
2018-09-04 00:00:00-04:00,70.47551727294922
2018-09-05 00:00:00-04:00,70.9782943725586
2018-09-06 00:00:00-04:00,70.4328842163086
2018-09-07 00:00:00-04:00,69.80229187011719
2018-09-10 00:00:00-04:00,70.20279693603516
2018-09-11 00:00:00-04:00,69.88748931884766
2018-09-12 00:00:00-04:00,70.82489013671875
2018-09-13 00:00:00-04:00,71.11463165283203
2018-09-14 00:00:00-04:00,71.2509765625
2018-09-17 00:00:00-04:00,71.79638671875
2018-09-18 00:00:00-04:00,71.58334350585938
2018-09-19 00:00:00-04:00,71.58334350585938
2018-09-20 00:00:00-04:00,72.7423095703125
2018-09-21 00:00:00-04:00,73.13432312011719
2018-09-24 00:00:00-04:00,71.81343078613281
2018-09-25 00:00:00-04:00,70.83342742919922
2018-09-26 00:00:00-04:00,70.95271301269531
2018-09-27 00:00:00-04:00,70.61186981201172
2018-09-28 00:00:00-04:00,70.92716979980469
2018-10-01 00:00:00-04:00,71.30211639404297
2018-10-02 00:00:00-04:00,71.89012908935547
2018-10-03 00:00:00-04:00,70.7567367553711
2018-10-04 00:00:00-04:00,69.81079864501953
2018-10-05 00:00:00-04:00,70.00679779052734
2018-10-08 00:00:00-04:00,70.2198486328125
2018-10-09 00:00:00-04:00,70.04940795898438
2018-10-10 00:00:00-04:00,69.40174102783203
2018-10-11 00:00:00-04:00,67.21163940429688
2018-10-12 00:00:00-04:00,67.37356567382812
2018-10-15 00:00:00-04:00,68.28536224365234
2018-10-16 00:00:00-04:00,69.03530883789062
2018-10-17 00:00:00-04:00,69.75967407226562
2018-10-18 00:00:00-04:00,68.98335266113281
2018-10-19 00:00:00-04:00,75.05292510986328
2018-10-22 00:00:00-04:00,74.45112609863281
2018-10-23 00:00:00-04:00,74.93257141113281
2018-10-24 00:00:00-04:00,76.90990447998047
2018-10-25 00:00:00-04:00,76.51443481445312
2018-10-26 00:00:00-04:00,75.53436279296875
2018-10-29 00:00:00-04:00,75.8610610961914
2018-10-30 00:00:00-04:00,76.67778015136719
2018-10-31 00:00:00-04:00,76.23931884765625
2018-11-01 00:00:00-04:00,77.02165985107422
2018-11-02 00:00:00-04:00,77.21080780029297
2018-11-05 00:00:00-05:00,78.40579223632812
2018-11-06 00:00:00-05:00,78.67230987548828
2018-11-07 00:00:00-05:00,78.4831771850586
2018-11-08 00:00:00-05:00,78.54334259033203
2018-11-09 00:00:00-05:00,79.4460678100586
2018-11-12 00:00:00-05:00,79.69538116455078
2018-11-13 00:00:00-05:00,80.35734558105469
2018-11-14 00:00:00-05:00,80.3745346069336
2018-11-15 00:00:00-05:00,80.6668472290039
2018-11-16 00:00:00-05:00,80.65824890136719
2018-11-19 00:00:00-05:00,80.20259857177734
2018-11-20 00:00:00-05:00,79.17953491210938
2018-11-21 00:00:00-05:00,78.58634948730469
2018-11-23 00:00:00-05:00,78.69810485839844
2018-11-26 00:00:00-05:00,79.0419692993164
2018-11-27 00:00:00-05:00,79.71255493164062
2018-11-28 00:00:00-05:00,79.9618911743164
2018-11-29 00:00:00-05:00,79.79853057861328
2018-11-30 00:00:00-05:00,81.2514419555664
2018-12-03 00:00:00-05:00,80.22838592529297
2018-12-04 00:00:00-05:00,80.21979522705078
2018-12-06 00:00:00-05:00,80.42613983154297
2018-12-07 00:00:00-05:00,79.48043823242188
2018-12-10 00:00:00-05:00,79.97907257080078
2018-12-11 00:00:00-05:00,80.73561096191406
2018-12-12 00:00:00-05:00,80.83879089355469
2018-12-13 00:00:00-05:00,82.95367431640625
2018-12-14 00:00:00-05:00,83.0826416015625
2018-12-17 00:00:00-05:00,79.7555160522461
2018-12-18 00:00:00-05:00,79.51480865478516
2018-12-19 00:00:00-05:00,78.8872299194336
2018-12-20 00:00:00-05:00,78.2166519165039
2018-12-21 00:00:00-05:00,78.20805358886719
2018-12-24 00:00:00-05:00,75.1044921875
2018-12-26 00:00:00-05:00,77.45149230957031
2018-12-27 00:00:00-05:00,79.11075592041016
2018-12-28 00:00:00-05:00,78.38859558105469
2018-12-31 00:00:00-05:00,79.02479553222656
2019-01-02 00:00:00-05:00,78.4745864868164
2019-01-03 00:00:00-05:00,77.92435455322266
2019-01-04 00:00:00-05:00,79.51480865478516
2019-01-07 00:00:00-05:00,79.19673919677734
2019-01-08 00:00:00-05:00,79.4890365600586
2019-01-09 00:00:00-05:00,78.19086456298828
2019-01-10 00:00:00-05:00,78.3800048828125
2019-01-11 00:00:00-05:00,78.89582061767578
2019-01-14 00:00:00-05:00,78.36282348632812
2019-01-15 00:00:00-05:00,79.10215759277344
2019-01-16 00:00:00-05:00,78.55197143554688
2019-01-17 00:00:00-05:00,78.54068756103516
