Date,VTI
2018-08-15 00:00:00-04:00,131.31593322753906
2018-08-16 00:00:00-04:00,132.3449249267578
2018-08-17 00:00:00-04:00,132.832275390625
2018-08-20 00:00:00-04:00,133.08499145507812
2018-08-21 00:00:00-04:00,133.58139038085938
2018-08-22 00:00:00-04:00,133.62652587890625
2018-08-23 00:00:00-04:00,133.36480712890625
2018-08-24 00:00:00-04:00,134.19515991210938
2018-08-27 00:00:00-04:00,135.16094970703125
2018-08-28 00:00:00-04:00,135.24215698242188
2018-08-29 00:00:00-04:00,135.9552001953125
2018-08-30 00:00:00-04:00,135.39561462402344
2018-08-31 00:00:00-04:00,135.4497833251953
2018-09-04 00:00:00-04:00,135.26019287109375
2018-09-05 00:00:00-04:00,134.81793212890625
2018-09-06 00:00:00-04:00,134.4118194580078
2018-09-07 00:00:00-04:00,134.1049041748047
2018-09-10 00:00:00-04:00,134.3937225341797
2018-09-11 00:00:00-04:00,134.84500122070312
2018-09-12 00:00:00-04:00,134.85409545898438
2018-09-13 00:00:00-04:00,135.53099060058594
2018-09-14 00:00:00-04:00,135.63929748535156
2018-09-17 00:00:00-04:00,134.78182983398438
2018-09-18 00:00:00-04:00,135.50393676757812
2018-09-19 00:00:00-04:00,135.52195739746094
2018-09-20 00:00:00-04:00,136.56895446777344
2018-09-21 00:00:00-04:00,136.43360900878906
2018-09-24 00:00:00-04:00,135.93714904785156
2018-09-25 00:00:00-04:00,135.8649139404297
2018-09-26 00:00:00-04:00,135.34141540527344
2018-09-27 00:00:00-04:00,135.65736389160156
2018-09-28 00:00:00-04:00,135.7153778076172
2018-10-01 00:00:00-04:00,135.9239959716797
2018-10-02 00:00:00-04:00,135.72445678710938
2018-10-03 00:00:00-04:00,135.90585327148438
2018-10-04 00:00:00-04:00,134.7540740966797
2018-10-05 00:00:00-04:00,133.88348388671875
2018-10-08 00:00:00-04:00,133.78370666503906
2018-10-09 00:00:00-04:00,133.5479278564453
2018-10-10 00:00:00-04:00,129.29461669921875
2018-10-11 00:00:00-04:00,126.53772735595703
2018-10-12 00:00:00-04:00,128.20635986328125
