Date,^FVX
2018-03-01 00:00:00-06:00,2.575000047683716
2018-03-02 00:00:00-06:00,2.622999906539917
2018-03-05 00:00:00-06:00,2.6440000534057617
2018-03-06 00:00:00-06:00,2.6449999809265137
2018-03-07 00:00:00-06:00,2.6489999294281006
2018-03-08 00:00:00-06:00,2.632999897003174
2018-03-09 00:00:00-06:00,2.6540000438690186
2018-03-12 00:00:00-05:00,2.634999990463257
2018-03-13 00:00:00-05:00,2.630000114440918
2018-03-14 00:00:00-05:00,2.6059999465942383
2018-03-15 00:00:00-05:00,2.621999979019165
2018-03-16 00:00:00-05:00,2.6449999809265137
2018-03-19 00:00:00-05:00,2.6419999599456787
2018-03-20 00:00:00-05:00,2.680999994277954
2018-03-21 00:00:00-05:00,2.697999954223633
2018-03-22 00:00:00-05:00,2.631999969482422
2018-03-23 00:00:00-05:00,2.6110000610351562
2018-03-26 00:00:00-05:00,2.634999990463257
2018-03-27 00:00:00-05:00,2.5789999961853027
2018-03-28 00:00:00-05:00,2.5889999866485596
2018-03-29 00:00:00-05:00,2.562000036239624
2018-04-02 00:00:00-05:00,2.5490000247955322
2018-04-03 00:00:00-05:00,2.6040000915527344
2018-04-04 00:00:00-05:00,2.6059999465942383
2018-04-05 00:00:00-05:00,2.640000104904175
2018-04-06 00:00:00-05:00,2.5889999866485596
2018-04-09 00:00:00-05:00,2.6010000705718994
2018-04-10 00:00:00-05:00,2.625
2018-04-11 00:00:00-05:00,2.619999885559082
2018-04-12 00:00:00-05:00,2.6710000038146973
2018-04-13 00:00:00-05:00,2.6760001182556152
2018-04-16 00:00:00-05:00,2.683000087738037
2018-04-17 00:00:00-05:00,2.677999973297119
2018-04-18 00:00:00-05:00,2.7309999465942383
2018-04-19 00:00:00-05:00,2.759999990463257
2018-04-20 00:00:00-05:00,2.7929999828338623
2018-04-23 00:00:00-05:00,2.819000005722046
2018-04-24 00:00:00-05:00,2.811000108718872
2018-04-25 00:00:00-05:00,2.8350000381469727
2018-04-26 00:00:00-05:00,2.819000005722046
2018-04-27 00:00:00-05:00,2.8010001182556152
2018-04-30 00:00:00-05:00,2.7890000343322754
2018-05-01 00:00:00-05:00,2.821000099182129
2018-05-02 00:00:00-05:00,2.802000045776367
2018-05-03 00:00:00-05:00,2.7820000648498535
2018-05-04 00:00:00-05:00,2.7799999713897705
2018-05-07 00:00:00-05:00,2.7839999198913574
2018-05-08 00:00:00-05:00,2.808000087738037
2018-05-09 00:00:00-05:00,2.8380000591278076
2018-05-10 00:00:00-05:00,2.8329999446868896
2018-05-11 00:00:00-05:00,2.8380000591278076
2018-05-14 00:00:00-05:00,2.8519999980926514
2018-05-15 00:00:00-05:00,2.924999952316284
2018-05-16 00:00:00-05:00,2.934000015258789
2018-05-17 00:00:00-05:00,2.931999921798706
2018-05-18 00:00:00-05:00,2.8919999599456787
2018-05-21 00:00:00-05:00,2.8980000019073486
2018-05-22 00:00:00-05:00,2.8989999294281006
2018-05-23 00:00:00-05:00,2.8299999237060547
2018-05-24 00:00:00-05:00,2.815999984741211
2018-05-25 00:00:00-05:00,2.7639999389648438
2018-05-29 00:00:00-05:00,2.5759999752044678
2018-05-30 00:00:00-05:00,2.6730000972747803
2018-05-31 00:00:00-05:00,2.6640000343322754
2018-06-01 00:00:00-05:00,2.73799991607666
2018-06-04 00:00:00-05:00,2.7850000858306885
2018-06-05 00:00:00-05:00,2.76200008392334
2018-06-06 00:00:00-05:00,2.812999963760376
2018-06-07 00:00:00-05:00,2.7769999504089355
2018-06-08 00:00:00-05:00,2.7750000953674316
2018-06-11 00:00:00-05:00,2.802000045776367
2018-06-12 00:00:00-05:00,2.808000087738037
2018-06-13 00:00:00-05:00,2.8399999141693115
2018-06-14 00:00:00-05:00,2.815999984741211
2018-06-15 00:00:00-05:00,2.7990000247955322
2018-06-18 00:00:00-05:00,2.7990000247955322
2018-06-19 00:00:00-05:00,2.7669999599456787
2018-06-20 00:00:00-05:00,2.7960000038146973
2018-06-21 00:00:00-05:00,2.7669999599456787
2018-06-22 00:00:00-05:00,2.7739999294281006
2018-06-25 00:00:00-05:00,2.743000030517578
2018-06-26 00:00:00-05:00,2.747999906539917
2018-06-27 00:00:00-05:00,2.697000026702881
2018-06-28 00:00:00-05:00,2.7260000705718994
2018-06-29 00:00:00-05:00,2.7309999465942383
2018-07-02 00:00:00-05:00,2.753000020980835
2018-07-03 00:00:00-05:00,2.7300000190734863
2018-07-05 00:00:00-05:00,2.740999937057495
2018-07-06 00:00:00-05:00,2.7230000495910645
2018-07-09 00:00:00-05:00,2.752000093460083
2018-07-10 00:00:00-05:00,2.7720000743865967
2018-07-11 00:00:00-05:00,2.740000009536743
2018-07-12 00:00:00-05:00,2.755000114440918
2018-07-13 00:00:00-05:00,2.7269999980926514
2018-07-16 00:00:00-05:00,2.753999948501587
2018-07-17 00:00:00-05:00,2.763000011444092
2018-07-18 00:00:00-05:00,2.7679998874664307
2018-07-19 00:00:00-05:00,2.740000009536743
2018-07-20 00:00:00-05:00,2.7679998874664307
2018-07-23 00:00:00-05:00,2.828000068664551
2018-07-24 00:00:00-05:00,2.818000078201294
2018-07-25 00:00:00-05:00,2.813999891281128
2018-07-26 00:00:00-05:00,2.8580000400543213
2018-07-27 00:00:00-05:00,2.8459999561309814
2018-07-30 00:00:00-05:00,2.8499999046325684
2018-07-31 00:00:00-05:00,2.8480000495910645
2018-08-01 00:00:00-05:00,2.875
2018-08-02 00:00:00-05:00,2.8529999256134033
2018-08-03 00:00:00-05:00,2.815999984741211
2018-08-06 00:00:00-05:00,2.805999994277954
2018-08-07 00:00:00-05:00,2.8410000801086426
2018-08-08 00:00:00-05:00,2.8380000591278076
2018-08-09 00:00:00-05:00,2.812999963760376
2018-08-10 00:00:00-05:00,2.7300000190734863
2018-08-13 00:00:00-05:00,2.746999979019165
2018-08-14 00:00:00-05:00,2.7669999599456787
2018-08-15 00:00:00-05:00,2.7239999771118164
2018-08-16 00:00:00-05:00,2.747999906539917
2018-08-17 00:00:00-05:00,2.752000093460083
2018-08-20 00:00:00-05:00,2.7019999027252197
2018-08-21 00:00:00-05:00,2.7260000705718994
2018-08-22 00:00:00-05:00,2.7060000896453857
2018-08-23 00:00:00-05:00,2.7139999866485596
2018-08-24 00:00:00-05:00,2.7239999771118164
2018-08-27 00:00:00-05:00,2.744999885559082
2018-08-28 00:00:00-05:00,2.7739999294281006
2018-08-29 00:00:00-05:00,2.7799999713897705
2018-08-30 00:00:00-05:00,2.755000114440918
2018-08-31 00:00:00-05:00,2.734999895095825
2018-09-04 00:00:00-05:00,2.7750000953674316
2018-09-05 00:00:00-05:00,2.7699999809265137
2018-09-06 00:00:00-05:00,2.747999906539917
2018-09-07 00:00:00-05:00,2.822999954223633
2018-09-10 00:00:00-05:00,2.828000068664551
2018-09-11 00:00:00-05:00,2.86899995803833
2018-09-12 00:00:00-05:00,2.859999895095825
2018-09-13 00:00:00-05:00,2.865999937057495
2018-09-14 00:00:00-05:00,2.8980000019073486
2018-09-17 00:00:00-05:00,2.9019999504089355
2018-09-18 00:00:00-05:00,2.936000108718872
2018-09-19 00:00:00-05:00,2.9600000381469727
2018-09-20 00:00:00-05:00,2.9619998931884766
2018-09-21 00:00:00-05:00,2.9539999961853027
2018-09-24 00:00:00-05:00,2.9590001106262207
2018-09-25 00:00:00-05:00,2.9830000400543213
2018-09-26 00:00:00-05:00,2.9579999446868896
2018-09-27 00:00:00-05:00,2.9600000381469727
2018-09-28 00:00:00-05:00,2.947999954223633
2018-10-01 00:00:00-05:00,2.9600000381469727
2018-10-02 00:00:00-05:00,2.944000005722046
2018-10-03 00:00:00-05:00,3.0239999294281006
2018-10-04 00:00:00-05:00,3.053999900817871
2018-10-05 00:00:00-05:00,3.071000099182129
2018-10-08 00:00:00-05:00,3.072999954223633
2018-10-09 00:00:00-05:00,3.056999921798706
2018-10-10 00:00:00-05:00,3.059000015258789
2018-10-11 00:00:00-05:00,2.989000082015991
2018-10-12 00:00:00-05:00,2.99399995803833
2018-10-15 00:00:00-05:00,3.0179998874664307
2018-10-16 00:00:00-05:00,3.0169999599456787
2018-10-17 00:00:00-05:00,3.0409998893737793
2018-10-18 00:00:00-05:00,3.0239999294281006
2018-10-19 00:00:00-05:00,3.052000045776367
2018-10-22 00:00:00-05:00,3.0480000972747803
2018-10-23 00:00:00-05:00,3.009000062942505
2018-10-24 00:00:00-05:00,2.9639999866485596
2018-10-25 00:00:00-05:00,2.9800000190734863
2018-10-26 00:00:00-05:00,2.9070000648498535
2018-10-29 00:00:00-05:00,2.9189999103546143
2018-10-30 00:00:00-05:00,2.938999891281128
2018-10-31 00:00:00-05:00,2.986999988555908
2018-11-01 00:00:00-05:00,2.9679999351501465
2018-11-02 00:00:00-05:00,3.0380001068115234
2018-11-05 00:00:00-06:00,3.0260000228881836
2018-11-06 00:00:00-06:00,3.049999952316284
2018-11-07 00:00:00-06:00,3.061000108718872
2018-11-08 00:00:00-06:00,3.0899999141693115
2018-11-09 00:00:00-06:00,3.0439999103546143
2018-11-12 00:00:00-06:00,3.0390000343322754
2018-11-13 00:00:00-06:00,2.986999988555908
2018-11-14 00:00:00-06:00,2.9519999027252197
2018-11-15 00:00:00-06:00,2.944999933242798
2018-11-16 00:00:00-06:00,2.8940000534057617
2018-11-19 00:00:00-06:00,2.865999937057495
2018-11-20 00:00:00-06:00,2.869999885559082
2018-11-21 00:00:00-06:00,2.890000104904175
2018-11-23 00:00:00-06:00,2.880000114440918
2018-11-26 00:00:00-06:00,2.9000000953674316
2018-11-27 00:00:00-06:00,2.884999990463257
2018-11-28 00:00:00-06:00,2.8559999465942383
2018-11-29 00:00:00-06:00,2.8550000190734863
2018-11-30 00:00:00-06:00,2.8450000286102295
2018-12-03 00:00:00-06:00,2.8389999866485596
2018-12-04 00:00:00-06:00,2.7990000247955322
2018-12-06 00:00:00-06:00,2.747999906539917
2018-12-07 00:00:00-06:00,2.696000099182129
2018-12-10 00:00:00-06:00,2.7090001106262207
2018-12-11 00:00:00-06:00,2.744999885559082
2018-12-12 00:00:00-06:00,2.765000104904175
2018-12-13 00:00:00-06:00,2.75600004196167
2018-12-14 00:00:00-06:00,2.7290000915527344
2018-12-17 00:00:00-06:00,2.693000078201294
2018-12-18 00:00:00-06:00,2.6559998989105225
2018-12-19 00:00:00-06:00,2.627000093460083
2018-12-20 00:00:00-06:00,2.6530001163482666
2018-12-21 00:00:00-06:00,2.6419999599456787
2018-12-24 00:00:00-06:00,2.5810000896453857
2018-12-26 00:00:00-06:00,2.63700008392334
2018-12-27 00:00:00-06:00,2.5899999141693115
2018-12-28 00:00:00-06:00,2.572999954223633
2018-12-31 00:00:00-06:00,2.509999990463257
2019-01-02 00:00:00-06:00,2.503000020980835
2019-01-03 00:00:00-06:00,2.368000030517578
2019-01-04 00:00:00-06:00,2.4820001125335693
2019-01-07 00:00:00-06:00,2.5190000534057617
2019-01-08 00:00:00-06:00,2.571000099182129
2019-01-09 00:00:00-06:00,2.559000015258789
2019-01-10 00:00:00-06:00,2.559000015258789
2019-01-11 00:00:00-06:00,2.5250000953674316
2019-01-14 00:00:00-06:00,2.5290000438690186
2019-01-15 00:00:00-06:00,2.5269999504089355
2019-01-16 00:00:00-06:00,2.546999931335449
2019-01-17 00:00:00-06:00,2.571000099182129
2019-01-18 00:00:00-06:00,2.618000030517578
2019-01-22 00:00:00-06:00,2.566999912261963
2019-01-23 00:00:00-06:00,2.5910000801086426
2019-01-24 00:00:00-06:00,2.546999931335449
2019-01-25 00:00:00-06:00,2.5889999866485596
2019-01-28 00:00:00-06:00,2.5810000896453857
2019-01-29 00:00:00-06:00,2.546999931335449
2019-01-30 00:00:00-06:00,2.503000020980835
2019-01-31 00:00:00-06:00,2.440000057220459
2019-02-01 00:00:00-06:00,2.507999897003174
2019-02-04 00:00:00-06:00,2.5350000858306885
2019-02-05 00:00:00-06:00,2.513000011444092
2019-02-06 00:00:00-06:00,2.507999897003174
2019-02-07 00:00:00-06:00,2.4579999446868896
2019-02-08 00:00:00-06:00,2.440999984741211
2019-02-11 00:00:00-06:00,2.4749999046325684
2019-02-12 00:00:00-06:00,2.492000102996826
2019-02-13 00:00:00-06:00,2.5269999504089355
2019-02-14 00:00:00-06:00,2.4730000495910645
2019-02-15 00:00:00-06:00,2.494999885559082
2019-02-19 00:00:00-06:00,2.4700000286102295
2019-02-20 00:00:00-06:00,2.4749999046325684
2019-02-21 00:00:00-06:00,2.507999897003174
2019-02-22 00:00:00-06:00,2.4679999351501465
2019-02-25 00:00:00-06:00,2.4860000610351562
2019-02-26 00:00:00-06:00,2.443000078201294
2019-02-27 00:00:00-06:00,2.490000009536743
2019-02-28 00:00:00-06:00,2.509000062942505
2019-03-01 00:00:00-06:00,2.555999994277954
2019-03-04 00:00:00-06:00,2.5309998989105225
2019-03-05 00:00:00-06:00,2.5329999923706055
2019-03-06 00:00:00-06:00,2.496999979019165
2019-03-07 00:00:00-06:00,2.434999942779541
2019-03-08 00:00:00-06:00,2.424999952316284
2019-03-11 00:00:00-05:00,2.440000057220459
2019-03-12 00:00:00-05:00,2.4140000343322754
2019-03-13 00:00:00-05:00,2.4140000343322754
2019-03-14 00:00:00-05:00,2.430000066757202
2019-03-15 00:00:00-05:00,2.4000000953674316
2019-03-18 00:00:00-05:00,2.4140000343322754
2019-03-19 00:00:00-05:00,2.424999952316284
2019-03-20 00:00:00-05:00,2.3350000381469727
2019-03-21 00:00:00-05:00,2.3410000801086426
2019-03-22 00:00:00-05:00,2.255000114440918
2019-03-25 00:00:00-05:00,2.2019999027252197
2019-03-26 00:00:00-05:00,2.193000078201294
2019-03-27 00:00:00-05:00,2.1649999618530273
2019-03-28 00:00:00-05:00,2.203000068664551
2019-03-29 00:00:00-05:00,2.243000030517578
2019-04-01 00:00:00-05:00,2.312000036239624
2019-04-02 00:00:00-05:00,2.2920000553131104
2019-04-03 00:00:00-05:00,2.319999933242798
2019-04-04 00:00:00-05:00,2.316999912261963
2019-04-05 00:00:00-05:00,2.312000036239624
2019-04-08 00:00:00-05:00,2.3259999752044678
2019-04-09 00:00:00-05:00,2.303999900817871
2019-04-10 00:00:00-05:00,2.2790000438690186
2019-04-11 00:00:00-05:00,2.315999984741211
2019-04-12 00:00:00-05:00,2.375
2019-04-15 00:00:00-05:00,2.369999885559082
2019-04-16 00:00:00-05:00,2.4079999923706055
2019-04-17 00:00:00-05:00,2.4010000228881836
2019-04-18 00:00:00-05:00,2.36899995803833
2019-04-22 00:00:00-05:00,2.388000011444092
2019-04-23 00:00:00-05:00,2.3610000610351562
2019-04-24 00:00:00-05:00,2.315000057220459
2019-04-25 00:00:00-05:00,2.3299999237060547
2019-04-26 00:00:00-05:00,2.2950000762939453
2019-04-29 00:00:00-05:00,2.318000078201294
2019-04-30 00:00:00-05:00,2.2820000648498535
2019-05-01 00:00:00-05:00,2.2980000972747803
2019-05-02 00:00:00-05:00,2.3519999980926514
2019-05-03 00:00:00-05:00,2.3299999237060547
2019-05-06 00:00:00-05:00,2.2929999828338623
2019-05-07 00:00:00-05:00,2.252000093460083
2019-05-08 00:00:00-05:00,2.2850000858306885
2019-05-09 00:00:00-05:00,2.253000020980835
2019-05-10 00:00:00-05:00,2.25
2019-05-13 00:00:00-05:00,2.186000108718872
2019-05-14 00:00:00-05:00,2.197999954223633
2019-05-15 00:00:00-05:00,2.1530001163482666
2019-05-16 00:00:00-05:00,2.186000108718872
2019-05-17 00:00:00-05:00,2.177999973297119
2019-05-20 00:00:00-05:00,2.2049999237060547
2019-05-21 00:00:00-05:00,2.2279999256134033
2019-05-22 00:00:00-05:00,2.188999891281128
2019-05-23 00:00:00-05:00,2.0880000591278076
2019-05-24 00:00:00-05:00,2.121999979019165
2019-05-28 00:00:00-05:00,2.0739998817443848
2019-05-29 00:00:00-05:00,2.0360000133514404
2019-05-30 00:00:00-05:00,2.0309998989105225
2019-05-31 00:00:00-05:00,1.9270000457763672
2019-06-03 00:00:00-05:00,1.847000002861023
2019-06-04 00:00:00-05:00,1.88100004196167
2019-06-05 00:00:00-05:00,1.8630000352859497
2019-06-06 00:00:00-05:00,1.8839999437332153
2019-06-07 00:00:00-05:00,1.8509999513626099
2019-06-10 00:00:00-05:00,1.9119999408721924
2019-06-11 00:00:00-05:00,1.909000039100647
2019-06-12 00:00:00-05:00,1.88100004196167
2019-06-13 00:00:00-05:00,1.8300000429153442
2019-06-14 00:00:00-05:00,1.8459999561309814
2019-06-17 00:00:00-05:00,1.847000002861023
2019-06-18 00:00:00-05:00,1.8320000171661377
2019-06-19 00:00:00-05:00,1.7680000066757202
2019-06-20 00:00:00-05:00,1.7380000352859497
2019-06-21 00:00:00-05:00,1.8070000410079956
2019-06-24 00:00:00-05:00,1.753000020980835
2019-06-25 00:00:00-05:00,1.7330000400543213
2019-06-26 00:00:00-05:00,1.7999999523162842
2019-06-27 00:00:00-05:00,1.7630000114440918
2019-06-28 00:00:00-05:00,1.7580000162124634
2019-07-01 00:00:00-05:00,1.7960000038146973
2019-07-02 00:00:00-05:00,1.746999979019165
2019-07-03 00:00:00-05:00,1.7369999885559082
2019-07-05 00:00:00-05:00,1.8420000076293945
2019-07-08 00:00:00-05:00,1.843999981880188
2019-07-09 00:00:00-05:00,1.8669999837875366
2019-07-10 00:00:00-05:00,1.8279999494552612
2019-07-11 00:00:00-05:00,1.8769999742507935
2019-07-12 00:00:00-05:00,1.8580000400543213
2019-07-15 00:00:00-05:00,1.8489999771118164
2019-07-16 00:00:00-05:00,1.8830000162124634
2019-07-17 00:00:00-05:00,1.8300000429153442
2019-07-18 00:00:00-05:00,1.7860000133514404
2019-07-19 00:00:00-05:00,1.8049999475479126
2019-07-22 00:00:00-05:00,1.7979999780654907
2019-07-23 00:00:00-05:00,1.8250000476837158
2019-07-24 00:00:00-05:00,1.8200000524520874
2019-07-25 00:00:00-05:00,1.8539999723434448
2019-07-26 00:00:00-05:00,1.8619999885559082
2019-07-29 00:00:00-05:00,1.8339999914169312
2019-07-30 00:00:00-05:00,1.843999981880188
2019-07-31 00:00:00-05:00,1.843999981880188
2019-08-01 00:00:00-05:00,1.6779999732971191
2019-08-02 00:00:00-05:00,1.6679999828338623
2019-08-05 00:00:00-05:00,1.534000039100647
2019-08-06 00:00:00-05:00,1.5460000038146973
2019-08-07 00:00:00-05:00,1.5019999742507935
2019-08-08 00:00:00-05:00,1.5369999408721924
2019-08-09 00:00:00-05:00,1.562999963760376
2019-08-12 00:00:00-05:00,1.4830000400543213
2019-08-13 00:00:00-05:00,1.569000005722046
2019-08-14 00:00:00-05:00,1.4880000352859497
2019-08-15 00:00:00-05:00,1.4220000505447388
2019-08-16 00:00:00-05:00,1.4119999408721924
2019-08-19 00:00:00-05:00,1.4639999866485596
2019-08-20 00:00:00-05:00,1.4329999685287476
2019-08-21 00:00:00-05:00,1.4670000076293945
2019-08-22 00:00:00-05:00,1.4930000305175781
2019-08-23 00:00:00-05:00,1.4110000133514404
2019-08-26 00:00:00-05:00,1.4299999475479126
2019-08-27 00:00:00-05:00,1.3940000534057617
2019-08-28 00:00:00-05:00,1.3739999532699585
2019-08-29 00:00:00-05:00,1.4110000133514404
2019-08-30 00:00:00-05:00,1.3910000324249268
2019-09-03 00:00:00-05:00,1.3389999866485596
2019-09-04 00:00:00-05:00,1.315000057220459
2019-09-05 00:00:00-05:00,1.434000015258789
2019-09-06 00:00:00-05:00,1.4179999828338623
2019-09-09 00:00:00-05:00,1.4789999723434448
2019-09-10 00:00:00-05:00,1.565000057220459
2019-09-11 00:00:00-05:00,1.5920000076293945
2019-09-12 00:00:00-05:00,1.6519999504089355
2019-09-13 00:00:00-05:00,1.7519999742507935
2019-09-16 00:00:00-05:00,1.7009999752044678
2019-09-17 00:00:00-05:00,1.6660000085830688
2019-09-18 00:00:00-05:00,1.6610000133514404
2019-09-19 00:00:00-05:00,1.6480000019073486
2019-09-20 00:00:00-05:00,1.6339999437332153
2019-09-23 00:00:00-05:00,1.5820000171661377
2019-09-24 00:00:00-05:00,1.5110000371932983
2019-09-25 00:00:00-05:00,1.6069999933242798
2019-09-26 00:00:00-05:00,1.5729999542236328
2019-09-27 00:00:00-05:00,1.5509999990463257
2019-09-30 00:00:00-05:00,1.5509999990463257
2019-10-01 00:00:00-05:00,1.4980000257492065
2019-10-02 00:00:00-05:00,1.4299999475479126
2019-10-03 00:00:00-05:00,1.3420000076293945
2019-10-04 00:00:00-05:00,1.3309999704360962
2019-10-07 00:00:00-05:00,1.3860000371932983
2019-10-08 00:00:00-05:00,1.3580000400543213
2019-10-09 00:00:00-05:00,1.409000039100647
2019-10-10 00:00:00-05:00,1.4769999980926514
2019-10-11 00:00:00-05:00,1.5759999752044678
2019-10-14 00:00:00-05:00,1.559000015258789
2019-10-15 00:00:00-05:00,1.5989999771118164
2019-10-16 00:00:00-05:00,1.569000005722046
2019-10-17 00:00:00-05:00,1.5789999961853027
2019-10-18 00:00:00-05:00,1.5579999685287476
2019-10-21 00:00:00-05:00,1.6019999980926514
2019-10-22 00:00:00-05:00,1.5920000076293945
2019-10-23 00:00:00-05:00,1.5859999656677246
2019-10-24 00:00:00-05:00,1.5870000123977661
2019-10-25 00:00:00-05:00,1.6260000467300415
2019-10-28 00:00:00-05:00,1.6699999570846558
2019-10-29 00:00:00-05:00,1.659000039100647
2019-10-30 00:00:00-05:00,1.6369999647140503
2019-10-31 00:00:00-05:00,1.5230000019073486
2019-11-01 00:00:00-05:00,1.5540000200271606
2019-11-04 00:00:00-06:00,1.6030000448226929
2019-11-05 00:00:00-06:00,1.6710000038146973
2019-11-06 00:00:00-06:00,1.628000020980835
2019-11-07 00:00:00-06:00,1.7400000095367432
2019-11-08 00:00:00-06:00,1.7339999675750732
2019-11-11 00:00:00-06:00,1.7510000467300415
2019-11-12 00:00:00-06:00,1.718000054359436
2019-11-13 00:00:00-06:00,1.6779999732971191
2019-11-14 00:00:00-06:00,1.6230000257492065
2019-11-15 00:00:00-06:00,1.649999976158142
2019-11-18 00:00:00-06:00,1.625
2019-11-19 00:00:00-06:00,1.621999979019165
2019-11-20 00:00:00-06:00,1.5839999914169312
2019-11-21 00:00:00-06:00,1.6139999628067017
2019-11-22 00:00:00-06:00,1.628999948501587
2019-11-25 00:00:00-06:00,1.6160000562667847
2019-11-26 00:00:00-06:00,1.5959999561309814
2019-11-27 00:00:00-06:00,1.6260000467300415
2019-11-29 00:00:00-06:00,1.621000051498413
2019-12-02 00:00:00-06:00,1.659000039100647
2019-12-03 00:00:00-06:00,1.534000039100647
2019-12-04 00:00:00-06:00,1.6059999465942383
2019-12-05 00:00:00-06:00,1.6230000257492065
2019-12-06 00:00:00-06:00,1.6690000295639038
2019-12-09 00:00:00-06:00,1.6679999828338623
2019-12-10 00:00:00-06:00,1.680999994277954
2019-12-11 00:00:00-06:00,1.6399999856948853
2019-12-12 00:00:00-06:00,1.7339999675750732
2019-12-13 00:00:00-06:00,1.652999997138977
2019-12-16 00:00:00-06:00,1.7209999561309814
2019-12-17 00:00:00-06:00,1.7130000591278076
2019-12-18 00:00:00-06:00,1.7380000352859497
2019-12-19 00:00:00-06:00,1.7200000286102295
2019-12-20 00:00:00-06:00,1.7289999723434448
2019-12-23 00:00:00-06:00,1.753999948501587
2019-12-24 00:00:00-06:00,1.7239999771118164
2019-12-26 00:00:00-06:00,1.725000023841858
2019-12-27 00:00:00-06:00,1.6779999732971191
2019-12-30 00:00:00-06:00,1.680999994277954
2019-12-31 00:00:00-06:00,1.6929999589920044
2020-01-02 00:00:00-06:00,1.6710000038146973
2020-01-03 00:00:00-06:00,1.5859999656677246
2020-01-06 00:00:00-06:00,1.6109999418258667
2020-01-07 00:00:00-06:00,1.61899995803833
2020-01-08 00:00:00-06:00,1.6649999618530273
2020-01-09 00:00:00-06:00,1.6549999713897705
2020-01-10 00:00:00-06:00,1.6360000371932983
2020-01-13 00:00:00-06:00,1.6510000228881836
2020-01-14 00:00:00-06:00,1.6269999742507935
