Date,XLV
2018-03-16 00:00:00-04:00,76.50006103515625
2018-03-19 00:00:00-04:00,75.26374053955078
2018-03-20 00:00:00-04:00,75.37124633789062
2018-03-21 00:00:00-04:00,75.04871368408203
2018-03-22 00:00:00-04:00,72.88961791992188
2018-03-23 00:00:00-04:00,71.37555694580078
2018-03-26 00:00:00-04:00,72.8537826538086
2018-03-27 00:00:00-04:00,71.99373626708984
2018-03-28 00:00:00-04:00,72.37897491455078
2018-03-29 00:00:00-04:00,72.92547607421875
2018-04-02 00:00:00-04:00,71.2680435180664
2018-04-03 00:00:00-04:00,72.35209655761719
2018-04-04 00:00:00-04:00,73.38236999511719
2018-04-05 00:00:00-04:00,73.32858276367188
2018-04-06 00:00:00-04:00,71.56368255615234
2018-04-09 00:00:00-04:00,72.2714614868164
2018-04-10 00:00:00-04:00,73.4898681640625
2018-04-11 00:00:00-04:00,72.88961791992188
2018-04-12 00:00:00-04:00,73.38236999511719
2018-04-13 00:00:00-04:00,73.34652709960938
2018-04-16 00:00:00-04:00,73.9288558959961
2018-04-17 00:00:00-04:00,74.50224304199219
2018-04-18 00:00:00-04:00,74.56494140625
2018-04-19 00:00:00-04:00,73.93782043457031
2018-04-20 00:00:00-04:00,73.54361724853516
2018-04-23 00:00:00-04:00,73.8302993774414
2018-04-24 00:00:00-04:00,73.27485656738281
2018-04-25 00:00:00-04:00,73.60633850097656
2018-04-26 00:00:00-04:00,74.53807067871094
2018-04-27 00:00:00-04:00,74.84265899658203
2018-04-30 00:00:00-04:00,73.69591522216797
2018-05-01 00:00:00-04:00,73.66007995605469
2018-05-02 00:00:00-04:00,72.6477279663086
2018-05-03 00:00:00-04:00,71.99373626708984
2018-05-04 00:00:00-04:00,72.5671157836914
2018-05-07 00:00:00-04:00,72.4595947265625
2018-05-08 00:00:00-04:00,71.91310119628906
2018-05-09 00:00:00-04:00,72.3252182006836
2018-05-10 00:00:00-04:00,73.29276275634766
2018-05-11 00:00:00-04:00,74.3857421875
2018-05-14 00:00:00-04:00,74.87850952148438
2018-05-15 00:00:00-04:00,73.91094207763672
2018-05-16 00:00:00-04:00,74.32302856445312
2018-05-17 00:00:00-04:00,74.34992980957031
2018-05-18 00:00:00-04:00,74.53807067871094
2018-05-21 00:00:00-04:00,74.6097183227539
2018-05-22 00:00:00-04:00,74.46639251708984
2018-05-23 00:00:00-04:00,74.7082748413086
2018-05-24 00:00:00-04:00,74.41261291503906
2018-05-25 00:00:00-04:00,74.30513000488281
2018-05-29 00:00:00-04:00,73.54361724853516
2018-05-30 00:00:00-04:00,74.64556121826172
2018-05-31 00:00:00-04:00,73.8302993774414
2018-06-01 00:00:00-04:00,74.6814193725586
2018-06-04 00:00:00-04:00,74.95911407470703
2018-06-05 00:00:00-04:00,74.80681610107422
2018-06-06 00:00:00-04:00,75.64895629882812
2018-06-07 00:00:00-04:00,75.74750518798828
2018-06-08 00:00:00-04:00,76.18649291992188
2018-06-11 00:00:00-04:00,76.329833984375
2018-06-12 00:00:00-04:00,76.2850570678711
2018-06-13 00:00:00-04:00,76.3029556274414
2018-06-14 00:00:00-04:00,76.69717407226562
2018-06-15 00:00:00-04:00,76.84642028808594
2018-06-18 00:00:00-04:00,76.10906982421875
2018-06-19 00:00:00-04:00,76.3069076538086
2018-06-20 00:00:00-04:00,76.46875762939453
2018-06-21 00:00:00-04:00,76.02814483642578
2018-06-22 00:00:00-04:00,76.36984252929688
2018-06-25 00:00:00-04:00,75.6684341430664
2018-06-26 00:00:00-04:00,75.43466186523438
2018-06-27 00:00:00-04:00,74.79621887207031
2018-06-28 00:00:00-04:00,74.89512634277344
2018-06-29 00:00:00-04:00,75.04800415039062
2018-07-02 00:00:00-04:00,75.28180694580078
2018-07-03 00:00:00-04:00,75.46163940429688
2018-07-05 00:00:00-04:00,76.24394989013672
2018-07-06 00:00:00-04:00,77.34099578857422
2018-07-09 00:00:00-04:00,77.90747833251953
2018-07-10 00:00:00-04:00,78.20423126220703
2018-07-11 00:00:00-04:00,77.58377075195312
2018-07-12 00:00:00-04:00,78.447021484375
2018-07-13 00:00:00-04:00,78.59090423583984
2018-07-16 00:00:00-04:00,78.11431121826172
2018-07-17 00:00:00-04:00,78.54593658447266
2018-07-18 00:00:00-04:00,78.60888671875
2018-07-19 00:00:00-04:00,78.16826629638672
2018-07-20 00:00:00-04:00,78.01539611816406
2018-07-23 00:00:00-04:00,78.1772689819336
2018-07-24 00:00:00-04:00,78.88762664794922
2018-07-25 00:00:00-04:00,79.89474487304688
2018-07-26 00:00:00-04:00,79.6699447631836
2018-07-27 00:00:00-04:00,79.0944595336914
2018-07-30 00:00:00-04:00,79.13941192626953
2018-07-31 00:00:00-04:00,79.9666748046875
2018-08-01 00:00:00-04:00,79.98466491699219
2018-08-02 00:00:00-04:00,80.2813949584961
2018-08-03 00:00:00-04:00,80.75796508789062
2018-08-06 00:00:00-04:00,80.90184783935547
2018-08-07 00:00:00-04:00,80.91085815429688
2018-08-08 00:00:00-04:00,81.03675842285156
2018-08-09 00:00:00-04:00,80.94680786132812
2018-08-10 00:00:00-04:00,80.59612274169922
2018-08-13 00:00:00-04:00,80.62310791015625
2018-08-14 00:00:00-04:00,81.00079345703125
2018-08-15 00:00:00-04:00,80.86590576171875
2018-08-16 00:00:00-04:00,81.65717315673828
2018-08-17 00:00:00-04:00,81.90895080566406
2018-08-20 00:00:00-04:00,82.17872619628906
2018-08-21 00:00:00-04:00,82.17872619628906
2018-08-22 00:00:00-04:00,82.2596664428711
2018-08-23 00:00:00-04:00,82.2326889038086
2018-08-24 00:00:00-04:00,82.62834167480469
2018-08-27 00:00:00-04:00,82.92504119873047
2018-08-28 00:00:00-04:00,82.97002410888672
2018-08-29 00:00:00-04:00,83.50955963134766
2018-08-30 00:00:00-04:00,83.44661712646484
2018-08-31 00:00:00-04:00,83.42861938476562
2018-09-04 00:00:00-04:00,82.76323699951172
2018-09-05 00:00:00-04:00,83.09591674804688
2018-09-06 00:00:00-04:00,83.09591674804688
2018-09-07 00:00:00-04:00,83.22180938720703
2018-09-10 00:00:00-04:00,83.0060043334961
2018-09-11 00:00:00-04:00,82.93407440185547
2018-09-12 00:00:00-04:00,83.34770965576172
2018-09-13 00:00:00-04:00,84.38180541992188
2018-09-14 00:00:00-04:00,84.1030502319336
2018-09-17 00:00:00-04:00,83.79730987548828
2018-09-18 00:00:00-04:00,84.28290557861328
2018-09-19 00:00:00-04:00,84.1659927368164
2018-09-20 00:00:00-04:00,84.9842758178711
2018-09-21 00:00:00-04:00,85.09891510009766
2018-09-24 00:00:00-04:00,85.27041625976562
2018-09-25 00:00:00-04:00,85.0086441040039
2018-09-26 00:00:00-04:00,85.19820404052734
2018-09-27 00:00:00-04:00,85.63151550292969
2018-09-28 00:00:00-04:00,85.89329528808594
2018-10-01 00:00:00-04:00,86.31759643554688
2018-10-02 00:00:00-04:00,86.21827697753906
2018-10-03 00:00:00-04:00,86.05577850341797
2018-10-04 00:00:00-04:00,85.21625518798828
2018-10-05 00:00:00-04:00,85.11698150634766
2018-10-08 00:00:00-04:00,85.08085632324219
2018-10-09 00:00:00-04:00,85.22529602050781
2018-10-10 00:00:00-04:00,83.21222686767578
2018-10-11 00:00:00-04:00,80.96446228027344
2018-10-12 00:00:00-04:00,82.21021270751953
2018-10-15 00:00:00-04:00,81.64151763916016
2018-10-16 00:00:00-04:00,83.8802261352539
2018-10-17 00:00:00-04:00,84.32258605957031
2018-10-18 00:00:00-04:00,83.3656997680664
2018-10-19 00:00:00-04:00,82.60742950439453
2018-10-22 00:00:00-04:00,81.9303970336914
2018-10-23 00:00:00-04:00,81.488037109375
2018-10-24 00:00:00-04:00,78.79795837402344
2018-10-25 00:00:00-04:00,79.81803131103516
2018-10-26 00:00:00-04:00,78.91532135009766
2018-10-29 00:00:00-04:00,79.11389923095703
2018-10-30 00:00:00-04:00,79.96246337890625
2018-10-31 00:00:00-04:00,80.07076263427734
2018-11-01 00:00:00-04:00,81.08182525634766
2018-11-02 00:00:00-04:00,80.57630157470703
2018-11-05 00:00:00-05:00,81.28945922851562
2018-11-06 00:00:00-05:00,81.7047119140625
2018-11-07 00:00:00-05:00,84.10591888427734
2018-11-08 00:00:00-05:00,84.15107727050781
2018-11-09 00:00:00-05:00,83.90731048583984
2018-11-12 00:00:00-05:00,82.7699203491211
2018-11-13 00:00:00-05:00,82.1921615600586
2018-11-14 00:00:00-05:00,81.53321075439453
2018-11-15 00:00:00-05:00,82.25536346435547
2018-11-16 00:00:00-05:00,83.08587646484375
2018-11-19 00:00:00-05:00,82.02969360351562
2018-11-20 00:00:00-05:00,81.26236724853516
2018-11-21 00:00:00-05:00,80.80199432373047
2018-11-23 00:00:00-05:00,80.91935729980469
2018-11-26 00:00:00-05:00,81.7047119140625
2018-11-27 00:00:00-05:00,82.55326080322266
2018-11-28 00:00:00-05:00,84.53922271728516
2018-11-29 00:00:00-05:00,84.81907653808594
2018-11-30 00:00:00-05:00,86.54324340820312
2018-12-03 00:00:00-05:00,86.12799835205078
2018-12-04 00:00:00-05:00,84.20521545410156
2018-12-06 00:00:00-05:00,83.88928985595703
2018-12-07 00:00:00-05:00,81.74984741210938
2018-12-10 00:00:00-05:00,82.0657958984375
2018-12-11 00:00:00-05:00,82.31855773925781
2018-12-12 00:00:00-05:00,83.02269744873047
2018-12-13 00:00:00-05:00,83.10391998291016
2018-12-14 00:00:00-05:00,80.30551147460938
2018-12-17 00:00:00-05:00,78.70770263671875
2018-12-18 00:00:00-05:00,78.02162170410156
2018-12-19 00:00:00-05:00,77.0015640258789
2018-12-20 00:00:00-05:00,75.91829681396484
2018-12-21 00:00:00-05:00,74.97522735595703
2018-12-24 00:00:00-05:00,73.17974090576172
2018-12-26 00:00:00-05:00,76.3717041015625
2018-12-27 00:00:00-05:00,77.21503448486328
2018-12-28 00:00:00-05:00,77.30570983886719
2018-12-31 00:00:00-05:00,78.44832611083984
2019-01-02 00:00:00-05:00,77.26039123535156
2019-01-03 00:00:00-05:00,75.69158172607422
2019-01-04 00:00:00-05:00,77.94955444335938
2019-01-07 00:00:00-05:00,78.2488021850586
2019-01-08 00:00:00-05:00,78.85638427734375
2019-01-09 00:00:00-05:00,79.21004486083984
2019-01-10 00:00:00-05:00,79.36419677734375
2019-01-11 00:00:00-05:00,79.62715911865234
2019-01-14 00:00:00-05:00,78.74755859375
2019-01-15 00:00:00-05:00,80.16217041015625
2019-01-16 00:00:00-05:00,80.01708984375
2019-01-17 00:00:00-05:00,80.72441101074219
2019-01-18 00:00:00-05:00,81.68563842773438
2019-01-22 00:00:00-05:00,81.1234130859375
2019-01-23 00:00:00-05:00,81.21410369873047
2019-01-24 00:00:00-05:00,80.5339584350586
2019-01-25 00:00:00-05:00,80.63372802734375
2019-01-28 00:00:00-05:00,79.71784973144531
2019-01-29 00:00:00-05:00,80.10777282714844
2019-01-30 00:00:00-05:00,81.20501708984375
2019-01-31 00:00:00-05:00,82.22063446044922
2019-02-01 00:00:00-05:00,82.29318237304688
2019-02-04 00:00:00-05:00,82.05741882324219
2019-02-05 00:00:00-05:00,81.93954467773438
2019-02-06 00:00:00-05:00,82.31132507324219
2019-02-07 00:00:00-05:00,81.40452575683594
2019-02-08 00:00:00-05:00,81.55868530273438
2019-02-11 00:00:00-05:00,81.45891571044922
2019-02-12 00:00:00-05:00,82.57431030273438
2019-02-13 00:00:00-05:00,82.75566864013672
2019-02-14 00:00:00-05:00,82.94611358642578
2019-02-15 00:00:00-05:00,84.197509765625
2019-02-19 00:00:00-05:00,83.99799346923828
2019-02-20 00:00:00-05:00,83.89825439453125
2019-02-21 00:00:00-05:00,83.1637191772461
2019-02-22 00:00:00-05:00,83.92546081542969
2019-02-25 00:00:00-05:00,84.0433578491211
2019-02-26 00:00:00-05:00,83.74409484863281
2019-02-27 00:00:00-05:00,83.35416412353516
2019-02-28 00:00:00-05:00,83.10932922363281
2019-03-01 00:00:00-05:00,84.28816986083984
2019-03-04 00:00:00-05:00,83.14561462402344
2019-03-05 00:00:00-05:00,83.10025787353516
2019-03-06 00:00:00-05:00,81.88512420654297
2019-03-07 00:00:00-05:00,81.24129486083984
2019-03-08 00:00:00-05:00,81.06898498535156
2019-03-11 00:00:00-04:00,81.99394226074219
2019-03-12 00:00:00-04:00,82.59244537353516
2019-03-13 00:00:00-04:00,83.48112487792969
2019-03-14 00:00:00-04:00,83.34512329101562
2019-03-15 00:00:00-04:00,83.72827911376953
2019-03-18 00:00:00-04:00,83.6008529663086
2019-03-19 00:00:00-04:00,84.26529693603516
2019-03-20 00:00:00-04:00,83.68276977539062
2019-03-21 00:00:00-04:00,84.01045227050781
2019-03-22 00:00:00-04:00,82.48133850097656
2019-03-25 00:00:00-04:00,82.43582153320312
2019-03-26 00:00:00-04:00,83.00016021728516
2019-03-27 00:00:00-04:00,82.30839538574219
2019-03-28 00:00:00-04:00,82.51771545410156
2019-03-29 00:00:00-04:00,83.50984954833984
2019-04-01 00:00:00-04:00,83.63726043701172
2019-04-02 00:00:00-04:00,83.4461441040039
2019-04-03 00:00:00-04:00,83.33690643310547
2019-04-04 00:00:00-04:00,83.16397094726562
2019-04-05 00:00:00-04:00,83.73737335205078
2019-04-08 00:00:00-04:00,83.71916961669922
2019-04-09 00:00:00-04:00,83.5007095336914
2019-04-10 00:00:00-04:00,83.52803802490234
2019-04-11 00:00:00-04:00,82.49951934814453
2019-04-12 00:00:00-04:00,81.74407958984375
2019-04-15 00:00:00-04:00,82.07174682617188
2019-04-16 00:00:00-04:00,80.38788604736328
2019-04-17 00:00:00-04:00,78.07599639892578
2019-04-18 00:00:00-04:00,78.20343017578125
2019-04-22 00:00:00-04:00,78.24894714355469
2019-04-23 00:00:00-04:00,79.48681640625
2019-04-24 00:00:00-04:00,79.39578247070312
2019-04-25 00:00:00-04:00,80.21495056152344
2019-04-26 00:00:00-04:00,81.01593017578125
2019-04-29 00:00:00-04:00,80.87026977539062
2019-04-30 00:00:00-04:00,81.24346923828125
2019-05-01 00:00:00-04:00,81.09784698486328
2019-05-02 00:00:00-04:00,81.4437026977539
2019-05-03 00:00:00-04:00,82.06263732910156
2019-05-06 00:00:00-04:00,82.48133850097656
2019-05-07 00:00:00-04:00,80.89759063720703
2019-05-08 00:00:00-04:00,81.07051849365234
2019-05-09 00:00:00-04:00,80.89759063720703
2019-05-10 00:00:00-04:00,80.92491149902344
2019-05-13 00:00:00-04:00,79.4048843383789
2019-05-14 00:00:00-04:00,79.80535888671875
2019-05-15 00:00:00-04:00,80.04202270507812
2019-05-16 00:00:00-04:00,80.67001342773438
2019-05-17 00:00:00-04:00,80.49710083007812
2019-05-20 00:00:00-04:00,80.46068572998047
2019-05-21 00:00:00-04:00,81.21617889404297
2019-05-22 00:00:00-04:00,81.68036651611328
2019-05-23 00:00:00-04:00,81.39820098876953
2019-05-24 00:00:00-04:00,81.51653289794922
2019-05-28 00:00:00-04:00,80.35147857666016
2019-05-29 00:00:00-04:00,79.57780456542969
2019-05-30 00:00:00-04:00,80.01471710205078
2019-05-31 00:00:00-04:00,79.44129180908203
2019-06-03 00:00:00-04:00,79.63243865966797
2019-06-04 00:00:00-04:00,80.95221710205078
2019-06-05 00:00:00-04:00,81.56202697753906
2019-06-06 00:00:00-04:00,81.98072814941406
2019-06-07 00:00:00-04:00,82.8363037109375
2019-06-10 00:00:00-04:00,83.08206176757812
2019-06-11 00:00:00-04:00,82.94550323486328
2019-06-12 00:00:00-04:00,83.34600830078125
2019-06-13 00:00:00-04:00,83.24588775634766
2019-06-14 00:00:00-04:00,83.05476379394531
2019-06-17 00:00:00-04:00,83.42792510986328
2019-06-18 00:00:00-04:00,84.13786315917969
2019-06-19 00:00:00-04:00,84.8933334350586
2019-06-20 00:00:00-04:00,85.26649475097656
2019-06-21 00:00:00-04:00,85.67601776123047
2019-06-24 00:00:00-04:00,85.22810363769531
2019-06-25 00:00:00-04:00,84.88076782226562
2019-06-26 00:00:00-04:00,83.8113021850586
2019-06-27 00:00:00-04:00,84.39629364013672
2019-06-28 00:00:00-04:00,84.6796646118164
2019-07-01 00:00:00-04:00,85.10012817382812
2019-07-02 00:00:00-04:00,85.55718994140625
2019-07-03 00:00:00-04:00,86.28843688964844
2019-07-05 00:00:00-04:00,85.69432067871094
2019-07-08 00:00:00-04:00,85.054443359375
2019-07-09 00:00:00-04:00,85.13671112060547
2019-07-10 00:00:00-04:00,85.4292221069336
2019-07-11 00:00:00-04:00,85.44749450683594
2019-07-12 00:00:00-04:00,84.49684143066406
2019-07-15 00:00:00-04:00,84.6796646118164
2019-07-16 00:00:00-04:00,84.25918579101562
2019-07-17 00:00:00-04:00,84.2774658203125
2019-07-18 00:00:00-04:00,84.75279998779297
2019-07-19 00:00:00-04:00,83.87529754638672
2019-07-22 00:00:00-04:00,83.70162200927734
2019-07-23 00:00:00-04:00,84.2226333618164
2019-07-24 00:00:00-04:00,84.2683334350586
2019-07-25 00:00:00-04:00,83.85699462890625
2019-07-26 00:00:00-04:00,84.15864562988281
2019-07-29 00:00:00-04:00,84.50598907470703
2019-07-30 00:00:00-04:00,84.14035034179688
2019-07-31 00:00:00-04:00,83.3085708618164
2019-08-01 00:00:00-04:00,83.4182357788086
2019-08-02 00:00:00-04:00,83.22630310058594
2019-08-05 00:00:00-04:00,81.27018737792969
2019-08-06 00:00:00-04:00,82.32137298583984
2019-08-07 00:00:00-04:00,82.34877014160156
2019-08-08 00:00:00-04:00,83.44567108154297
2019-08-09 00:00:00-04:00,83.54621887207031
2019-08-12 00:00:00-04:00,82.73268127441406
2019-08-13 00:00:00-04:00,83.8113021850586
2019-08-14 00:00:00-04:00,81.48042297363281
2019-08-15 00:00:00-04:00,81.76378631591797
2019-08-16 00:00:00-04:00,82.7692642211914
2019-08-19 00:00:00-04:00,83.56449127197266
2019-08-20 00:00:00-04:00,82.85151672363281
2019-08-21 00:00:00-04:00,83.46394348144531
2019-08-22 00:00:00-04:00,83.05262756347656
2019-08-23 00:00:00-04:00,81.13307189941406
2019-08-26 00:00:00-04:00,81.983154296875
2019-08-27 00:00:00-04:00,81.49870300292969
2019-08-28 00:00:00-04:00,82.09283447265625
2019-08-29 00:00:00-04:00,82.71440887451172
2019-08-30 00:00:00-04:00,82.81495666503906
2019-09-03 00:00:00-04:00,82.33049774169922
2019-09-04 00:00:00-04:00,82.3853530883789
2019-09-05 00:00:00-04:00,83.19886016845703
2019-09-06 00:00:00-04:00,83.42737579345703
2019-09-09 00:00:00-04:00,82.6595687866211
2019-09-10 00:00:00-04:00,82.89722442626953
2019-09-11 00:00:00-04:00,83.71988677978516
2019-09-12 00:00:00-04:00,83.6924819946289
2019-09-13 00:00:00-04:00,83.64678955078125
2019-09-16 00:00:00-04:00,83.46394348144531
2019-09-17 00:00:00-04:00,83.59192657470703
2019-09-18 00:00:00-04:00,83.5827865600586
2019-09-19 00:00:00-04:00,83.97583770751953
2019-09-20 00:00:00-04:00,84.44393157958984
2019-09-23 00:00:00-04:00,83.99420166015625
2019-09-24 00:00:00-04:00,83.2231674194336
2019-09-25 00:00:00-04:00,82.81930541992188
2019-09-26 00:00:00-04:00,82.36038970947266
2019-09-27 00:00:00-04:00,81.99322509765625
2019-09-30 00:00:00-04:00,82.7275390625
2019-10-01 00:00:00-04:00,81.91981506347656
2019-10-02 00:00:00-04:00,80.7265853881836
2019-10-03 00:00:00-04:00,81.45169830322266
2019-10-04 00:00:00-04:00,82.7275390625
2019-10-07 00:00:00-04:00,82.45217895507812
2019-10-08 00:00:00-04:00,80.88261413574219
2019-10-09 00:00:00-04:00,81.47005462646484
2019-10-10 00:00:00-04:00,81.87390899658203
2019-10-11 00:00:00-04:00,82.55313110351562
2019-10-14 00:00:00-04:00,82.51641845703125
2019-10-15 00:00:00-04:00,84.021728515625
2019-10-16 00:00:00-04:00,83.91158294677734
2019-10-17 00:00:00-04:00,84.53572845458984
2019-10-18 00:00:00-04:00,84.22367095947266
2019-10-21 00:00:00-04:00,84.13188171386719
2019-10-22 00:00:00-04:00,84.31544494628906
2019-10-23 00:00:00-04:00,84.83861541748047
2019-10-24 00:00:00-04:00,84.40724182128906
2019-10-25 00:00:00-04:00,84.4990234375
2019-10-28 00:00:00-04:00,85.37097930908203
2019-10-29 00:00:00-04:00,86.58255767822266
2019-10-30 00:00:00-04:00,87.06904602050781
2019-10-31 00:00:00-04:00,86.96810150146484
2019-11-01 00:00:00-04:00,87.0782241821289
2019-11-04 00:00:00-05:00,86.81204223632812
2019-11-05 00:00:00-05:00,86.19709014892578
2019-11-06 00:00:00-05:00,86.49080657958984
2019-11-07 00:00:00-05:00,86.68354034423828
2019-11-08 00:00:00-05:00,87.31688690185547
2019-11-11 00:00:00-05:00,86.95892333984375
2019-11-12 00:00:00-05:00,87.48210906982422
2019-11-13 00:00:00-05:00,87.58305358886719
2019-11-14 00:00:00-05:00,87.59225463867188
2019-11-15 00:00:00-05:00,89.45552825927734
2019-11-18 00:00:00-05:00,89.15261840820312
2019-11-19 00:00:00-05:00,89.75841522216797
2019-11-20 00:00:00-05:00,89.63907623291016
2019-11-21 00:00:00-05:00,89.86856842041016
2019-11-22 00:00:00-05:00,90.18981170654297
2019-11-25 00:00:00-05:00,91.24535369873047
2019-11-26 00:00:00-05:00,91.17192840576172
2019-11-27 00:00:00-05:00,91.64004516601562
2019-11-29 00:00:00-05:00,91.31879425048828
2019-12-02 00:00:00-05:00,90.91493225097656
2019-12-03 00:00:00-05:00,90.71299743652344
2019-12-04 00:00:00-05:00,91.55741882324219
2019-12-05 00:00:00-05:00,91.55741882324219
2019-12-06 00:00:00-05:00,92.1632308959961
2019-12-09 00:00:00-05:00,91.52070617675781
2019-12-10 00:00:00-05:00,91.72264862060547
2019-12-11 00:00:00-05:00,91.80525207519531
2019-12-12 00:00:00-05:00,92.65887451171875
2019-12-13 00:00:00-05:00,92.59461212158203
2019-12-16 00:00:00-05:00,93.5950927734375
2019-12-17 00:00:00-05:00,93.49411010742188
2019-12-18 00:00:00-05:00,93.62262725830078
2019-12-19 00:00:00-05:00,93.98977661132812
2019-12-20 00:00:00-05:00,94.65522766113281
2019-12-23 00:00:00-05:00,95.03311157226562
2019-12-24 00:00:00-05:00,94.91329956054688
2019-12-26 00:00:00-05:00,94.84878540039062
2019-12-27 00:00:00-05:00,94.87641143798828
2019-12-30 00:00:00-05:00,94.30683898925781
2019-12-31 00:00:00-05:00,94.49235534667969
2020-01-02 00:00:00-05:00,94.74283599853516
2020-01-03 00:00:00-05:00,93.91720581054688
2020-01-06 00:00:00-05:00,94.50164794921875
2020-01-07 00:00:00-05:00,94.31610870361328
2020-01-08 00:00:00-05:00,94.92839050292969
2020-01-09 00:00:00-05:00,95.33654022216797
2020-01-10 00:00:00-05:00,95.3643798828125
2020-01-13 00:00:00-05:00,95.0304183959961
2020-01-14 00:00:00-05:00,95.6055679321289
2020-01-15 00:00:00-05:00,96.43119049072266
2020-01-16 00:00:00-05:00,96.93212890625
2020-01-17 00:00:00-05:00,96.93212890625
2020-01-21 00:00:00-05:00,97.03421020507812
2020-01-22 00:00:00-05:00,97.15477752685547
2020-01-23 00:00:00-05:00,96.6631088256836
2020-01-24 00:00:00-05:00,95.0489730834961
2020-01-27 00:00:00-05:00,94.32540130615234
2020-01-28 00:00:00-05:00,94.78922271728516
2020-01-29 00:00:00-05:00,94.52948760986328
2020-01-30 00:00:00-05:00,93.84300231933594
2020-01-31 00:00:00-05:00,91.9690933227539
2020-02-03 00:00:00-05:00,92.80400848388672
