Date,^IRX
2018-04-18 00:00:00-05:00,1.7699999809265137
2018-04-19 00:00:00-05:00,1.7829999923706055
2018-04-20 00:00:00-05:00,1.7649999856948853
2018-04-23 00:00:00-05:00,1.7829999923706055
2018-04-24 00:00:00-05:00,1.8229999542236328
2018-04-25 00:00:00-05:00,1.815000057220459
2018-04-26 00:00:00-05:00,1.784999966621399
2018-04-27 00:00:00-05:00,1.7699999809265137
2018-04-30 00:00:00-05:00,1.7630000114440918
2018-05-01 00:00:00-05:00,1.809999942779541
2018-05-02 00:00:00-05:00,1.784999966621399
2018-05-03 00:00:00-05:00,1.7879999876022339
2018-05-04 00:00:00-05:00,1.7929999828338623
2018-05-07 00:00:00-05:00,1.7929999828338623
2018-05-08 00:00:00-05:00,1.8350000381469727
2018-05-09 00:00:00-05:00,1.8450000286102295
2018-05-10 00:00:00-05:00,1.8450000286102295
2018-05-11 00:00:00-05:00,1.8600000143051147
2018-05-14 00:00:00-05:00,1.8550000190734863
2018-05-15 00:00:00-05:00,1.875
2018-05-16 00:00:00-05:00,1.8650000095367432
2018-05-17 00:00:00-05:00,1.8630000352859497
2018-05-18 00:00:00-05:00,1.8550000190734863
2018-05-21 00:00:00-05:00,1.8630000352859497
2018-05-22 00:00:00-05:00,1.8930000066757202
2018-05-23 00:00:00-05:00,1.8730000257492065
2018-05-24 00:00:00-05:00,1.8600000143051147
2018-05-25 00:00:00-05:00,1.8530000448226929
2018-05-29 00:00:00-05:00,1.840000033378601
2018-05-30 00:00:00-05:00,1.878000020980835
2018-05-31 00:00:00-05:00,1.8700000047683716
2018-06-01 00:00:00-05:00,1.8680000305175781
2018-06-04 00:00:00-05:00,1.8650000095367432
2018-06-05 00:00:00-05:00,1.902999997138977
2018-06-06 00:00:00-05:00,1.899999976158142
2018-06-07 00:00:00-05:00,1.8849999904632568
2018-06-08 00:00:00-05:00,1.8799999952316284
2018-06-11 00:00:00-05:00,1.8680000305175781
2018-06-12 00:00:00-05:00,1.8880000114440918
2018-06-13 00:00:00-05:00,1.8949999809265137
2018-06-14 00:00:00-05:00,1.8830000162124634
2018-06-15 00:00:00-05:00,1.8880000114440918
2018-06-18 00:00:00-05:00,1.8830000162124634
2018-06-19 00:00:00-05:00,1.8980000019073486
2018-06-20 00:00:00-05:00,1.8880000114440918
2018-06-21 00:00:00-05:00,1.8899999856948853
2018-06-22 00:00:00-05:00,1.8700000047683716
2018-06-25 00:00:00-05:00,1.8530000448226929
2018-06-26 00:00:00-05:00,1.8930000066757202
2018-06-27 00:00:00-05:00,1.8799999952316284
2018-06-28 00:00:00-05:00,1.8799999952316284
2018-06-29 00:00:00-05:00,1.8799999952316284
2018-07-02 00:00:00-05:00,1.8949999809265137
2018-07-03 00:00:00-05:00,1.9329999685287476
2018-07-05 00:00:00-05:00,1.909999966621399
2018-07-06 00:00:00-05:00,1.9049999713897705
2018-07-09 00:00:00-05:00,1.9149999618530273
2018-07-10 00:00:00-05:00,1.934999942779541
2018-07-11 00:00:00-05:00,1.9199999570846558
2018-07-12 00:00:00-05:00,1.9279999732971191
2018-07-13 00:00:00-05:00,1.9279999732971191
2018-07-16 00:00:00-05:00,1.937999963760376
2018-07-17 00:00:00-05:00,1.975000023841858
2018-07-18 00:00:00-05:00,1.9600000381469727
2018-07-19 00:00:00-05:00,1.9479999542236328
2018-07-20 00:00:00-05:00,1.9329999685287476
2018-07-23 00:00:00-05:00,1.9199999570846558
2018-07-24 00:00:00-05:00,1.9600000381469727
2018-07-25 00:00:00-05:00,1.9529999494552612
2018-07-26 00:00:00-05:00,1.9450000524520874
2018-07-27 00:00:00-05:00,1.9450000524520874
2018-07-30 00:00:00-05:00,1.9450000524520874
2018-07-31 00:00:00-05:00,1.9850000143051147
2018-08-01 00:00:00-05:00,1.9780000448226929
2018-08-02 00:00:00-05:00,1.965000033378601
2018-08-03 00:00:00-05:00,1.9600000381469727
2018-08-06 00:00:00-05:00,1.968000054359436
2018-08-07 00:00:00-05:00,2.007999897003174
2018-08-08 00:00:00-05:00,2.007999897003174
2018-08-09 00:00:00-05:00,2.005000114440918
2018-08-10 00:00:00-05:00,2.0
2018-08-13 00:00:00-05:00,1.9950000047683716
2018-08-14 00:00:00-05:00,2.0329999923706055
2018-08-15 00:00:00-05:00,2.0199999809265137
2018-08-16 00:00:00-05:00,2.015000104904175
2018-08-17 00:00:00-05:00,1.9950000047683716
2018-08-20 00:00:00-05:00,1.9930000305175781
2018-08-21 00:00:00-05:00,2.0350000858306885
2018-08-22 00:00:00-05:00,2.0350000858306885
2018-08-23 00:00:00-05:00,2.0329999923706055
2018-08-24 00:00:00-05:00,2.0480000972747803
2018-08-27 00:00:00-05:00,2.059999942779541
2018-08-28 00:00:00-05:00,2.078000068664551
2018-08-29 00:00:00-05:00,2.0799999237060547
2018-08-30 00:00:00-05:00,2.058000087738037
2018-08-31 00:00:00-05:00,2.055000066757202
2018-09-04 00:00:00-05:00,2.068000078201294
2018-09-05 00:00:00-05:00,2.0899999141693115
2018-09-06 00:00:00-05:00,2.0799999237060547
2018-09-07 00:00:00-05:00,2.0880000591278076
2018-09-10 00:00:00-05:00,2.0829999446868896
2018-09-11 00:00:00-05:00,2.1080000400543213
2018-09-12 00:00:00-05:00,2.1050000190734863
2018-09-13 00:00:00-05:00,2.0929999351501465
2018-09-14 00:00:00-05:00,2.1029999256134033
2018-09-17 00:00:00-05:00,2.1080000400543213
2018-09-18 00:00:00-05:00,2.125
2018-09-19 00:00:00-05:00,2.119999885559082
2018-09-20 00:00:00-05:00,2.118000030517578
2018-09-21 00:00:00-05:00,2.122999906539917
2018-09-24 00:00:00-05:00,2.122999906539917
2018-09-25 00:00:00-05:00,2.1679999828338623
2018-09-26 00:00:00-05:00,2.1600000858306885
2018-09-27 00:00:00-05:00,2.140000104904175
2018-09-28 00:00:00-05:00,2.1500000953674316
2018-10-01 00:00:00-05:00,2.1549999713897705
2018-10-02 00:00:00-05:00,2.174999952316284
2018-10-03 00:00:00-05:00,2.1700000762939453
2018-10-04 00:00:00-05:00,2.1700000762939453
2018-10-05 00:00:00-05:00,2.1649999618530273
2018-10-08 00:00:00-05:00,2.1649999618530273
2018-10-09 00:00:00-05:00,2.184999942779541
2018-10-10 00:00:00-05:00,2.2200000286102295
2018-10-11 00:00:00-05:00,2.2149999141693115
2018-10-12 00:00:00-05:00,2.2179999351501465
2018-10-15 00:00:00-05:00,2.2300000190734863
2018-10-16 00:00:00-05:00,2.259999990463257
2018-10-17 00:00:00-05:00,2.259999990463257
2018-10-18 00:00:00-05:00,2.255000114440918
2018-10-19 00:00:00-05:00,2.259999990463257
