Date,GOOGL
2018-04-23 00:00:00-04:00,53.55788040161133
2018-04-24 00:00:00-04:00,51.00570297241211
2018-04-25 00:00:00-04:00,51.023162841796875
2018-04-26 00:00:00-04:00,52.03664779663086
2018-04-27 00:00:00-04:00,51.44511413574219
2018-04-30 00:00:00-04:00,50.80320358276367
2018-05-01 00:00:00-04:00,51.90896224975586
2018-05-02 00:00:00-04:00,51.17578125
2018-05-03 00:00:00-04:00,51.18824768066406
2018-05-04 00:00:00-04:00,52.42020034790039
2018-05-07 00:00:00-04:00,52.84215545654297
2018-05-08 00:00:00-04:00,52.798763275146484
2018-05-09 00:00:00-04:00,54.313011169433594
2018-05-10 00:00:00-04:00,55.13697052001953
2018-05-11 00:00:00-04:00,55.03273010253906
2018-05-14 00:00:00-04:00,55.19333267211914
2018-05-15 00:00:00-04:00,54.10951614379883
2018-05-16 00:00:00-04:00,54.07061004638672
2018-05-17 00:00:00-04:00,53.92946243286133
2018-05-18 00:00:00-04:00,53.34989547729492
2018-05-21 00:00:00-04:00,54.06662368774414
2018-05-22 00:00:00-04:00,53.63269805908203
2018-05-23 00:00:00-04:00,54.163883209228516
2018-05-24 00:00:00-04:00,54.13844299316406
2018-05-25 00:00:00-04:00,54.07011413574219
2018-05-29 00:00:00-04:00,53.27158737182617
2018-05-30 00:00:00-04:00,53.74042892456055
2018-05-31 00:00:00-04:00,54.8641471862793
2018-06-01 00:00:00-04:00,56.609825134277344
2018-06-04 00:00:00-04:00,57.50959777832031
2018-06-05 00:00:00-04:00,57.408843994140625
2018-06-06 00:00:00-04:00,57.205848693847656
2018-06-07 00:00:00-04:00,56.580894470214844
2018-06-08 00:00:00-04:00,56.495609283447266
2018-06-11 00:00:00-04:00,56.90409469604492
2018-06-12 00:00:00-04:00,57.267696380615234
2018-06-13 00:00:00-04:00,57.07018280029297
2018-06-14 00:00:00-04:00,57.86222457885742
2018-06-15 00:00:00-04:00,57.82032775878906
2018-06-18 00:00:00-04:00,59.0328254699707
2018-06-19 00:00:00-04:00,58.7889289855957
2018-06-20 00:00:00-04:00,59.0572624206543
2018-06-21 00:00:00-04:00,58.327571868896484
2018-06-22 00:00:00-04:00,58.320091247558594
2018-06-25 00:00:00-04:00,56.82329559326172
2018-06-26 00:00:00-04:00,56.49111557006836
2018-06-27 00:00:00-04:00,55.70905685424805
2018-06-28 00:00:00-04:00,56.1998405456543
2018-06-29 00:00:00-04:00,56.32004165649414
2018-07-02 00:00:00-04:00,56.964447021484375
2018-07-03 00:00:00-04:00,55.6761360168457
2018-07-05 00:00:00-04:00,56.923545837402344
2018-07-06 00:00:00-04:00,57.61134719848633
2018-07-09 00:00:00-04:00,58.2198371887207
2018-07-10 00:00:00-04:00,58.21285629272461
2018-07-11 00:00:00-04:00,58.42832565307617
2018-07-12 00:00:00-04:00,59.914642333984375
2018-07-13 00:00:00-04:00,60.0722541809082
2018-07-16 00:00:00-04:00,59.677730560302734
2018-07-17 00:00:00-04:00,60.50418472290039
2018-07-18 00:00:00-04:00,60.49570083618164
2018-07-19 00:00:00-04:00,59.80691146850586
2018-07-20 00:00:00-04:00,59.74605941772461
2018-07-23 00:00:00-04:00,60.40044021606445
2018-07-24 00:00:00-04:00,62.75211715698242
2018-07-25 00:00:00-04:00,63.63941955566406
2018-07-26 00:00:00-04:00,64.11624145507812
2018-07-27 00:00:00-04:00,62.48976516723633
2018-07-30 00:00:00-04:00,61.3500862121582
2018-07-31 00:00:00-04:00,61.209434509277344
2018-08-01 00:00:00-04:00,61.497222900390625
2018-08-02 00:00:00-04:00,61.90321731567383
2018-08-03 00:00:00-04:00,61.75508499145508
2018-08-06 00:00:00-04:00,61.73064422607422
2018-08-07 00:00:00-04:00,62.63690185546875
2018-08-08 00:00:00-04:00,62.91072463989258
2018-08-09 00:00:00-04:00,63.066837310791016
2018-08-10 00:00:00-04:00,62.47080993652344
2018-08-13 00:00:00-04:00,62.27779006958008
2018-08-14 00:00:00-04:00,62.751617431640625
2018-08-15 00:00:00-04:00,61.45881652832031
2018-08-16 00:00:00-04:00,61.05182647705078
2018-08-17 00:00:00-04:00,60.642337799072266
2018-08-20 00:00:00-04:00,60.94658660888672
2018-08-21 00:00:00-04:00,60.72014236450195
2018-08-22 00:00:00-04:00,60.93661117553711
2018-08-23 00:00:00-04:00,60.90718078613281
2018-08-24 00:00:00-04:00,61.68476104736328
2018-08-27 00:00:00-04:00,62.658348083496094
2018-08-28 00:00:00-04:00,62.13913345336914
2018-08-29 00:00:00-04:00,63.07631301879883
2018-08-30 00:00:00-04:00,62.567073822021484
2018-08-31 00:00:00-04:00,61.437870025634766
2018-09-04 00:00:00-04:00,60.415897369384766
2018-09-05 00:00:00-04:00,59.80691146850586
2018-09-06 00:00:00-04:00,59.05327606201172
2018-09-07 00:00:00-04:00,58.734066009521484
2018-09-10 00:00:00-04:00,58.60787582397461
2018-09-11 00:00:00-04:00,59.35253143310547
2018-09-12 00:00:00-04:00,58.435306549072266
2018-09-13 00:00:00-04:00,58.96099853515625
2018-09-14 00:00:00-04:00,58.75351333618164
2018-09-17 00:00:00-04:00,57.84825897216797
2018-09-18 00:00:00-04:00,58.21135711669922
2018-09-19 00:00:00-04:00,58.568477630615234
2018-09-20 00:00:00-04:00,59.431339263916016
2018-09-21 00:00:00-04:00,58.461238861083984
2018-09-24 00:00:00-04:00,58.83232116699219
2018-09-25 00:00:00-04:00,59.54705047607422
2018-09-26 00:00:00-04:00,59.5555305480957
