Date,^TYX
2018-04-19 00:00:00-05:00,3.1050000190734863
2018-04-20 00:00:00-05:00,3.1419999599456787
2018-04-23 00:00:00-05:00,3.1440000534057617
2018-04-24 00:00:00-05:00,3.1679999828338623
2018-04-25 00:00:00-05:00,3.2090001106262207
2018-04-26 00:00:00-05:00,3.174999952316284
2018-04-27 00:00:00-05:00,3.125
2018-04-30 00:00:00-05:00,3.0969998836517334
2018-05-01 00:00:00-05:00,3.13700008392334
2018-05-02 00:00:00-05:00,3.134999990463257
2018-05-03 00:00:00-05:00,3.121000051498413
2018-05-04 00:00:00-05:00,3.115000009536743
2018-05-07 00:00:00-05:00,3.119999885559082
2018-05-08 00:00:00-05:00,3.125
2018-05-09 00:00:00-05:00,3.1549999713897705
2018-05-10 00:00:00-05:00,3.121000051498413
2018-05-11 00:00:00-05:00,3.1110000610351562
2018-05-14 00:00:00-05:00,3.128999948501587
2018-05-15 00:00:00-05:00,3.2090001106262207
2018-05-16 00:00:00-05:00,3.2160000801086426
2018-05-17 00:00:00-05:00,3.246000051498413
2018-05-18 00:00:00-05:00,3.2100000381469727
2018-05-21 00:00:00-05:00,3.2070000171661377
2018-05-22 00:00:00-05:00,3.2090001106262207
2018-05-23 00:00:00-05:00,3.1689999103546143
2018-05-24 00:00:00-05:00,3.13100004196167
2018-05-25 00:00:00-05:00,3.0899999141693115
2018-05-29 00:00:00-05:00,2.9679999351501465
2018-05-30 00:00:00-05:00,3.0139999389648438
2018-05-31 00:00:00-05:00,2.9860000610351562
2018-06-01 00:00:00-05:00,3.0460000038146973
2018-06-04 00:00:00-05:00,3.0840001106262207
2018-06-05 00:00:00-05:00,3.075000047683716
2018-06-06 00:00:00-05:00,3.130000114440918
2018-06-07 00:00:00-05:00,3.0799999237060547
2018-06-08 00:00:00-05:00,3.0820000171661377
2018-06-11 00:00:00-05:00,3.0980000495910645
2018-06-12 00:00:00-05:00,3.0920000076293945
2018-06-13 00:00:00-05:00,3.1010000705718994
2018-06-14 00:00:00-05:00,3.066999912261963
2018-06-15 00:00:00-05:00,3.046999931335449
2018-06-18 00:00:00-05:00,3.055000066757202
2018-06-19 00:00:00-05:00,3.0280001163482666
2018-06-20 00:00:00-05:00,3.062999963760376
2018-06-21 00:00:00-05:00,3.0429999828338623
2018-06-22 00:00:00-05:00,3.0450000762939453
2018-06-25 00:00:00-05:00,3.0239999294281006
2018-06-26 00:00:00-05:00,3.0280001163482666
2018-06-27 00:00:00-05:00,2.9709999561309814
2018-06-28 00:00:00-05:00,2.9779999256134033
2018-06-29 00:00:00-05:00,2.9830000400543213
2018-07-02 00:00:00-05:00,2.990000009536743
2018-07-03 00:00:00-05:00,2.9660000801086426
2018-07-05 00:00:00-05:00,2.953000068664551
2018-07-06 00:00:00-05:00,2.940999984741211
2018-07-09 00:00:00-05:00,2.9660000801086426
2018-07-10 00:00:00-05:00,2.9709999561309814
2018-07-11 00:00:00-05:00,2.944999933242798
2018-07-12 00:00:00-05:00,2.950000047683716
2018-07-13 00:00:00-05:00,2.933000087738037
2018-07-16 00:00:00-05:00,2.9670000076293945
2018-07-17 00:00:00-05:00,2.9709999561309814
2018-07-18 00:00:00-05:00,2.989000082015991
2018-07-19 00:00:00-05:00,2.9670000076293945
2018-07-20 00:00:00-05:00,3.0309998989105225
2018-07-23 00:00:00-05:00,3.1040000915527344
2018-07-24 00:00:00-05:00,3.0759999752044678
2018-07-25 00:00:00-05:00,3.063999891281128
2018-07-26 00:00:00-05:00,3.0999999046325684
2018-07-27 00:00:00-05:00,3.0880000591278076
2018-07-30 00:00:00-05:00,3.1059999465942383
2018-07-31 00:00:00-05:00,3.0829999446868896
2018-08-01 00:00:00-05:00,3.127000093460083
2018-08-02 00:00:00-05:00,3.119999885559082
2018-08-03 00:00:00-05:00,3.0929999351501465
2018-08-06 00:00:00-05:00,3.0820000171661377
2018-08-07 00:00:00-05:00,3.118000030517578
2018-08-08 00:00:00-05:00,3.118000030517578
2018-08-09 00:00:00-05:00,3.0820000171661377
2018-08-10 00:00:00-05:00,3.0160000324249268
2018-08-13 00:00:00-05:00,3.0460000038146973
2018-08-14 00:00:00-05:00,3.062000036239624
2018-08-15 00:00:00-05:00,3.0239999294281006
2018-08-16 00:00:00-05:00,3.0320000648498535
2018-08-17 00:00:00-05:00,3.0290000438690186
2018-08-20 00:00:00-05:00,2.9830000400543213
2018-08-21 00:00:00-05:00,3.000999927520752
2018-08-22 00:00:00-05:00,2.9860000610351562
2018-08-23 00:00:00-05:00,2.9730000495910645
2018-08-24 00:00:00-05:00,2.9749999046325684
2018-08-27 00:00:00-05:00,2.996999979019165
2018-08-28 00:00:00-05:00,3.0339999198913574
2018-08-29 00:00:00-05:00,3.0209999084472656
2018-08-30 00:00:00-05:00,3.00600004196167
2018-08-31 00:00:00-05:00,3.009999990463257
2018-09-04 00:00:00-05:00,3.069000005722046
2018-09-05 00:00:00-05:00,3.0739998817443848
2018-09-06 00:00:00-05:00,3.053999900817871
2018-09-07 00:00:00-05:00,3.1029999256134033
2018-09-10 00:00:00-05:00,3.0880000591278076
2018-09-11 00:00:00-05:00,3.124000072479248
2018-09-12 00:00:00-05:00,3.1059999465942383
2018-09-13 00:00:00-05:00,3.1010000705718994
2018-09-14 00:00:00-05:00,3.131999969482422
2018-09-17 00:00:00-05:00,3.138000011444092
2018-09-18 00:00:00-05:00,3.194999933242798
2018-09-19 00:00:00-05:00,3.236999988555908
2018-09-20 00:00:00-05:00,3.2149999141693115
2018-09-21 00:00:00-05:00,3.2049999237060547
2018-09-24 00:00:00-05:00,3.2100000381469727
2018-09-25 00:00:00-05:00,3.2330000400543213
2018-09-26 00:00:00-05:00,3.190999984741211
2018-09-27 00:00:00-05:00,3.183000087738037
2018-09-28 00:00:00-05:00,3.197000026702881
2018-10-01 00:00:00-05:00,3.2320001125335693
2018-10-02 00:00:00-05:00,3.2070000171661377
2018-10-03 00:00:00-05:00,3.319000005722046
2018-10-04 00:00:00-05:00,3.3550000190734863
2018-10-05 00:00:00-05:00,3.3949999809265137
2018-10-08 00:00:00-05:00,3.4049999713897705
2018-10-09 00:00:00-05:00,3.369999885559082
2018-10-10 00:00:00-05:00,3.3980000019073486
2018-10-11 00:00:00-05:00,3.306999921798706
2018-10-12 00:00:00-05:00,3.315999984741211
2018-10-15 00:00:00-05:00,3.3410000801086426
2018-10-16 00:00:00-05:00,3.3299999237060547
2018-10-17 00:00:00-05:00,3.3459999561309814
2018-10-18 00:00:00-05:00,3.3589999675750732
2018-10-19 00:00:00-05:00,3.384000062942505
2018-10-22 00:00:00-05:00,3.382999897003174
2018-10-23 00:00:00-05:00,3.364000082015991
2018-10-24 00:00:00-05:00,3.3459999561309814
2018-10-25 00:00:00-05:00,3.3459999561309814
2018-10-26 00:00:00-05:00,3.316999912261963
2018-10-29 00:00:00-05:00,3.3289999961853027
2018-10-30 00:00:00-05:00,3.3559999465942383
2018-10-31 00:00:00-05:00,3.4019999504089355
2018-11-01 00:00:00-05:00,3.38700008392334
2018-11-02 00:00:00-05:00,3.453000068664551
2018-11-05 00:00:00-06:00,3.431999921798706
2018-11-06 00:00:00-06:00,3.4260001182556152
2018-11-07 00:00:00-06:00,3.424999952316284
2018-11-08 00:00:00-06:00,3.427000045776367
2018-11-09 00:00:00-06:00,3.3919999599456787
2018-11-12 00:00:00-06:00,3.38700008392334
2018-11-13 00:00:00-06:00,3.367000102996826
2018-11-14 00:00:00-06:00,3.3540000915527344
2018-11-15 00:00:00-06:00,3.368000030517578
2018-11-16 00:00:00-06:00,3.3269999027252197
2018-11-19 00:00:00-06:00,3.315999984741211
2018-11-20 00:00:00-06:00,3.305000066757202
2018-11-21 00:00:00-06:00,3.311000108718872
2018-11-23 00:00:00-06:00,3.309999942779541
2018-11-26 00:00:00-06:00,3.319999933242798
2018-11-27 00:00:00-06:00,3.319000005722046
2018-11-28 00:00:00-06:00,3.3289999961853027
2018-11-29 00:00:00-06:00,3.328000068664551
2018-11-30 00:00:00-06:00,3.311000108718872
2018-12-03 00:00:00-06:00,3.2780001163482666
2018-12-04 00:00:00-06:00,3.177999973297119
2018-12-06 00:00:00-06:00,3.135999917984009
2018-12-07 00:00:00-06:00,3.1429998874664307
2018-12-10 00:00:00-06:00,3.128999948501587
2018-12-11 00:00:00-06:00,3.128999948501587
2018-12-12 00:00:00-06:00,3.1480000019073486
2018-12-13 00:00:00-06:00,3.1630001068115234
2018-12-14 00:00:00-06:00,3.1429998874664307
2018-12-17 00:00:00-06:00,3.114000082015991
2018-12-18 00:00:00-06:00,3.0789999961853027
2018-12-19 00:00:00-06:00,3.015000104904175
2018-12-20 00:00:00-06:00,3.01200008392334
2018-12-21 00:00:00-06:00,3.0280001163482666
2018-12-24 00:00:00-06:00,3.003000020980835
2018-12-26 00:00:00-06:00,3.0480000972747803
2018-12-27 00:00:00-06:00,3.0299999713897705
2018-12-28 00:00:00-06:00,3.0420000553131104
2018-12-31 00:00:00-06:00,3.0199999809265137
2019-01-02 00:00:00-06:00,2.9820001125335693
2019-01-03 00:00:00-06:00,2.9000000953674316
2019-01-04 00:00:00-06:00,2.9739999771118164
2019-01-07 00:00:00-06:00,2.9779999256134033
2019-01-08 00:00:00-06:00,2.993000030517578
2019-01-09 00:00:00-06:00,3.0239999294281006
2019-01-10 00:00:00-06:00,3.0510001182556152
2019-01-11 00:00:00-06:00,3.0369999408721924
2019-01-14 00:00:00-06:00,3.059999942779541
2019-01-15 00:00:00-06:00,3.071000099182129
2019-01-16 00:00:00-06:00,3.0769999027252197
2019-01-17 00:00:00-06:00,3.0769999027252197
2019-01-18 00:00:00-06:00,3.0980000495910645
2019-01-22 00:00:00-06:00,3.053999900817871
2019-01-23 00:00:00-06:00,3.069000005722046
2019-01-24 00:00:00-06:00,3.0329999923706055
2019-01-25 00:00:00-06:00,3.062000036239624
2019-01-28 00:00:00-06:00,3.061000108718872
2019-01-29 00:00:00-06:00,3.0409998893737793
2019-01-30 00:00:00-06:00,3.052999973297119
2019-01-31 00:00:00-06:00,3.005000114440918
2019-02-01 00:00:00-06:00,3.0320000648498535
2019-02-04 00:00:00-06:00,3.059999942779541
2019-02-05 00:00:00-06:00,3.0350000858306885
2019-02-06 00:00:00-06:00,3.0380001068115234
2019-02-07 00:00:00-06:00,2.993000030517578
2019-02-08 00:00:00-06:00,2.9760000705718994
2019-02-11 00:00:00-06:00,2.999000072479248
2019-02-12 00:00:00-06:00,3.0220000743865967
2019-02-13 00:00:00-06:00,3.0339999198913574
2019-02-14 00:00:00-06:00,3.006999969482422
2019-02-15 00:00:00-06:00,2.996999979019165
2019-02-19 00:00:00-06:00,2.990999937057495
2019-02-20 00:00:00-06:00,3.0
2019-02-21 00:00:00-06:00,3.0450000762939453
2019-02-22 00:00:00-06:00,3.0199999809265137
2019-02-25 00:00:00-06:00,3.0339999198913574
2019-02-26 00:00:00-06:00,3.00600004196167
2019-02-27 00:00:00-06:00,3.069000005722046
2019-02-28 00:00:00-06:00,3.0829999446868896
2019-03-01 00:00:00-06:00,3.124000072479248
2019-03-04 00:00:00-06:00,3.0899999141693115
2019-03-05 00:00:00-06:00,3.0869998931884766
2019-03-06 00:00:00-06:00,3.071000099182129
2019-03-07 00:00:00-06:00,3.0250000953674316
2019-03-08 00:00:00-06:00,3.009000062942505
2019-03-11 00:00:00-05:00,3.0329999923706055
2019-03-12 00:00:00-05:00,2.98799991607666
2019-03-13 00:00:00-05:00,3.009999990463257
2019-03-14 00:00:00-05:00,3.0450000762939453
2019-03-15 00:00:00-05:00,3.0199999809265137
2019-03-18 00:00:00-05:00,3.010999917984009
2019-03-19 00:00:00-05:00,3.0280001163482666
2019-03-20 00:00:00-05:00,2.9749999046325684
2019-03-21 00:00:00-05:00,2.9639999866485596
2019-03-22 00:00:00-05:00,2.8889999389648438
2019-03-25 00:00:00-05:00,2.867000102996826
2019-03-26 00:00:00-05:00,2.867000102996826
2019-03-27 00:00:00-05:00,2.821000099182129
2019-03-28 00:00:00-05:00,2.811000108718872
2019-03-29 00:00:00-05:00,2.822000026702881
2019-04-01 00:00:00-05:00,2.890000104904175
2019-04-02 00:00:00-05:00,2.888000011444092
2019-04-03 00:00:00-05:00,2.928999900817871
2019-04-04 00:00:00-05:00,2.921999931335449
2019-04-05 00:00:00-05:00,2.9089999198913574
2019-04-08 00:00:00-05:00,2.924999952316284
2019-04-09 00:00:00-05:00,2.9110000133514404
2019-04-10 00:00:00-05:00,2.9040000438690186
2019-04-11 00:00:00-05:00,2.937999963760376
2019-04-12 00:00:00-05:00,2.9709999561309814
2019-04-15 00:00:00-05:00,2.9630000591278076
2019-04-16 00:00:00-05:00,2.993000030517578
2019-04-17 00:00:00-05:00,2.990999937057495
2019-04-18 00:00:00-05:00,2.9590001106262207
2019-04-22 00:00:00-05:00,2.99399995803833
2019-04-23 00:00:00-05:00,2.9809999465942383
2019-04-24 00:00:00-05:00,2.940999984741211
2019-04-25 00:00:00-05:00,2.947000026702881
2019-04-26 00:00:00-05:00,2.927000045776367
2019-04-29 00:00:00-05:00,2.9649999141693115
2019-04-30 00:00:00-05:00,2.940000057220459
2019-05-01 00:00:00-05:00,2.9170000553131104
2019-05-02 00:00:00-05:00,2.943000078201294
2019-05-03 00:00:00-05:00,2.9260001182556152
2019-05-06 00:00:00-05:00,2.9070000648498535
2019-05-07 00:00:00-05:00,2.861999988555908
2019-05-08 00:00:00-05:00,2.8889999389648438
2019-05-09 00:00:00-05:00,2.877000093460083
2019-05-10 00:00:00-05:00,2.872999906539917
2019-05-13 00:00:00-05:00,2.8380000591278076
2019-05-14 00:00:00-05:00,2.8519999980926514
2019-05-15 00:00:00-05:00,2.822999954223633
2019-05-16 00:00:00-05:00,2.8399999141693115
2019-05-17 00:00:00-05:00,2.8239998817443848
2019-05-20 00:00:00-05:00,2.8350000381469727
2019-05-21 00:00:00-05:00,2.8420000076293945
2019-05-22 00:00:00-05:00,2.818000078201294
2019-05-23 00:00:00-05:00,2.7320001125335693
2019-05-24 00:00:00-05:00,2.752000093460083
2019-05-28 00:00:00-05:00,2.7070000171661377
2019-05-29 00:00:00-05:00,2.6730000972747803
2019-05-30 00:00:00-05:00,2.6540000438690186
2019-05-31 00:00:00-05:00,2.5829999446868896
2019-06-03 00:00:00-05:00,2.5480000972747803
2019-06-04 00:00:00-05:00,2.6029999256134033
2019-06-05 00:00:00-05:00,2.632999897003174
2019-06-06 00:00:00-05:00,2.621999979019165
2019-06-07 00:00:00-05:00,2.571000099182129
2019-06-10 00:00:00-05:00,2.621999979019165
2019-06-11 00:00:00-05:00,2.617000102996826
2019-06-12 00:00:00-05:00,2.622999906539917
2019-06-13 00:00:00-05:00,2.6010000705718994
2019-06-14 00:00:00-05:00,2.5920000076293945
2019-06-17 00:00:00-05:00,2.5769999027252197
2019-06-18 00:00:00-05:00,2.552000045776367
2019-06-19 00:00:00-05:00,2.5399999618530273
2019-06-20 00:00:00-05:00,2.5269999504089355
2019-06-21 00:00:00-05:00,2.5920000076293945
2019-06-24 00:00:00-05:00,2.549999952316284
2019-06-25 00:00:00-05:00,2.5260000228881836
2019-06-26 00:00:00-05:00,2.565000057220459
2019-06-27 00:00:00-05:00,2.5239999294281006
2019-06-28 00:00:00-05:00,2.5280001163482666
2019-07-01 00:00:00-05:00,2.559000015258789
2019-07-02 00:00:00-05:00,2.506999969482422
2019-07-03 00:00:00-05:00,2.4700000286102295
2019-07-05 00:00:00-05:00,2.5490000247955322
2019-07-08 00:00:00-05:00,2.5199999809265137
2019-07-09 00:00:00-05:00,2.5309998989105225
2019-07-10 00:00:00-05:00,2.571000099182129
2019-07-11 00:00:00-05:00,2.6410000324249268
2019-07-12 00:00:00-05:00,2.632999897003174
2019-07-15 00:00:00-05:00,2.611999988555908
2019-07-16 00:00:00-05:00,2.631999969482422
2019-07-17 00:00:00-05:00,2.572999954223633
2019-07-18 00:00:00-05:00,2.568000078201294
2019-07-19 00:00:00-05:00,2.578000068664551
2019-07-22 00:00:00-05:00,2.569999933242798
2019-07-23 00:00:00-05:00,2.6080000400543213
2019-07-24 00:00:00-05:00,2.578000068664551
2019-07-25 00:00:00-05:00,2.6029999256134033
2019-07-26 00:00:00-05:00,2.6010000705718994
2019-07-29 00:00:00-05:00,2.5829999446868896
2019-07-30 00:00:00-05:00,2.5859999656677246
2019-07-31 00:00:00-05:00,2.5269999504089355
2019-08-01 00:00:00-05:00,2.440999984741211
2019-08-02 00:00:00-05:00,2.3910000324249268
2019-08-05 00:00:00-05:00,2.2950000762939453
2019-08-06 00:00:00-05:00,2.2690000534057617
2019-08-07 00:00:00-05:00,2.197000026702881
2019-08-08 00:00:00-05:00,2.2320001125335693
2019-08-09 00:00:00-05:00,2.247999906539917
2019-08-12 00:00:00-05:00,2.130000114440918
2019-08-13 00:00:00-05:00,2.13700008392334
2019-08-14 00:00:00-05:00,2.0250000953674316
2019-08-15 00:00:00-05:00,1.9800000190734863
2019-08-16 00:00:00-05:00,2.0
2019-08-19 00:00:00-05:00,2.0850000381469727
2019-08-20 00:00:00-05:00,2.0439999103546143
2019-08-21 00:00:00-05:00,2.052999973297119
2019-08-22 00:00:00-05:00,2.1019999980926514
2019-08-23 00:00:00-05:00,2.0250000953674316
2019-08-26 00:00:00-05:00,2.0399999618530273
2019-08-27 00:00:00-05:00,1.968999981880188
2019-08-28 00:00:00-05:00,1.937999963760376
2019-08-29 00:00:00-05:00,1.9789999723434448
2019-08-30 00:00:00-05:00,1.9700000286102295
2019-09-03 00:00:00-05:00,1.9490000009536743
2019-09-04 00:00:00-05:00,1.9559999704360962
2019-09-05 00:00:00-05:00,2.053999900817871
2019-09-06 00:00:00-05:00,2.0199999809265137
2019-09-09 00:00:00-05:00,2.0980000495910645
2019-09-10 00:00:00-05:00,2.181999921798706
2019-09-11 00:00:00-05:00,2.2079999446868896
2019-09-12 00:00:00-05:00,2.2639999389648438
2019-09-13 00:00:00-05:00,2.378000020980835
2019-09-16 00:00:00-05:00,2.308000087738037
2019-09-17 00:00:00-05:00,2.2799999713897705
2019-09-18 00:00:00-05:00,2.2360000610351562
2019-09-19 00:00:00-05:00,2.2130000591278076
2019-09-20 00:00:00-05:00,2.1989998817443848
2019-09-23 00:00:00-05:00,2.1540000438690186
2019-09-24 00:00:00-05:00,2.0950000286102295
2019-09-25 00:00:00-05:00,2.184000015258789
2019-09-26 00:00:00-05:00,2.128000020980835
2019-09-27 00:00:00-05:00,2.124000072479248
2019-09-30 00:00:00-05:00,2.121000051498413
2019-10-01 00:00:00-05:00,2.1050000190734863
2019-10-02 00:00:00-05:00,2.0859999656677246
2019-10-03 00:00:00-05:00,2.0380001068115234
2019-10-04 00:00:00-05:00,2.015000104904175
2019-10-07 00:00:00-05:00,2.0450000762939453
2019-10-08 00:00:00-05:00,2.0409998893737793
2019-10-09 00:00:00-05:00,2.0869998931884766
2019-10-10 00:00:00-05:00,2.1519999504089355
2019-10-11 00:00:00-05:00,2.2149999141693115
2019-10-14 00:00:00-05:00,2.197000026702881
2019-10-15 00:00:00-05:00,2.2330000400543213
2019-10-16 00:00:00-05:00,2.2330000400543213
2019-10-17 00:00:00-05:00,2.243000030517578
2019-10-18 00:00:00-05:00,2.246000051498413
2019-10-21 00:00:00-05:00,2.2839999198913574
2019-10-22 00:00:00-05:00,2.250999927520752
2019-10-23 00:00:00-05:00,2.250999927520752
2019-10-24 00:00:00-05:00,2.259000062942505
2019-10-25 00:00:00-05:00,2.2920000553131104
2019-10-28 00:00:00-05:00,2.3480000495910645
2019-10-29 00:00:00-05:00,2.3299999237060547
2019-10-30 00:00:00-05:00,2.2720000743865967
2019-10-31 00:00:00-05:00,2.1760001182556152
2019-11-01 00:00:00-05:00,2.2119998931884766
2019-11-04 00:00:00-06:00,2.2730000019073486
2019-11-05 00:00:00-06:00,2.3480000495910645
2019-11-06 00:00:00-06:00,2.296999931335449
2019-11-07 00:00:00-06:00,2.4030001163482666
2019-11-08 00:00:00-06:00,2.4170000553131104
2019-11-11 00:00:00-06:00,2.427000045776367
2019-11-12 00:00:00-06:00,2.384000062942505
2019-11-13 00:00:00-06:00,2.3510000705718994
2019-11-14 00:00:00-06:00,2.296999931335449
2019-11-15 00:00:00-06:00,2.311000108718872
2019-11-18 00:00:00-06:00,2.2929999828338623
2019-11-19 00:00:00-06:00,2.255000114440918
2019-11-20 00:00:00-06:00,2.203000068664551
2019-11-21 00:00:00-06:00,2.2309999465942383
2019-11-22 00:00:00-06:00,2.2230000495910645
2019-11-25 00:00:00-06:00,2.2070000171661377
2019-11-26 00:00:00-06:00,2.177999973297119
2019-11-27 00:00:00-06:00,2.193000078201294
2019-11-29 00:00:00-06:00,2.2019999027252197
2019-12-02 00:00:00-06:00,2.2850000858306885
2019-12-03 00:00:00-06:00,2.1600000858306885
2019-12-04 00:00:00-06:00,2.2290000915527344
2019-12-05 00:00:00-06:00,2.246999979019165
2019-12-06 00:00:00-06:00,2.2839999198913574
2019-12-09 00:00:00-06:00,2.2639999389648438
2019-12-10 00:00:00-06:00,2.253000020980835
2019-12-11 00:00:00-06:00,2.2200000286102295
2019-12-12 00:00:00-06:00,2.318000078201294
2019-12-13 00:00:00-06:00,2.25
2019-12-16 00:00:00-06:00,2.309999942779541
2019-12-17 00:00:00-06:00,2.315999984741211
2019-12-18 00:00:00-06:00,2.3510000705718994
2019-12-19 00:00:00-06:00,2.3440001010894775
2019-12-20 00:00:00-06:00,2.3459999561309814
2019-12-23 00:00:00-06:00,2.36299991607666
2019-12-24 00:00:00-06:00,2.3389999866485596
2019-12-26 00:00:00-06:00,2.3369998931884766
2019-12-27 00:00:00-06:00,2.311000108718872
2019-12-30 00:00:00-06:00,2.3429999351501465
2019-12-31 00:00:00-06:00,2.3889999389648438
2020-01-02 00:00:00-06:00,2.3410000801086426
2020-01-03 00:00:00-06:00,2.249000072479248
2020-01-06 00:00:00-06:00,2.2809998989105225
2020-01-07 00:00:00-06:00,2.305000066757202
2020-01-08 00:00:00-06:00,2.3580000400543213
2020-01-09 00:00:00-06:00,2.3299999237060547
2020-01-10 00:00:00-06:00,2.2839999198913574
2020-01-13 00:00:00-06:00,2.306999921798706
2020-01-14 00:00:00-06:00,2.2750000953674316
